"Unnamed: 0","term_stem","impressions","visits","month"
"7","basis dlm","11","1","2020-01"
"8","bundestagswahl","12","3","2020-01"
"9","einwohn nach wohndau","10","6","2020-01"
"10","nam","13","7","2020-01"
"11","finanz","10","2","2020-01"
"12","alkis","15","7","2020-01"
"13","pankow","8","5","2020-01"
"14","shp","8","1","2020-01"
"15","polizei","8","5","2020-01"
"16","lor","8","5","2020-01"
"17","adress","9","3","2020-01"
"18","todesursach","7","1","2020-01"
"19","isu5","7","1","2020-01"
"20","einkomm","11","7","2020-01"
"21","energieverbrauch","6","2","2020-01"
"22","einwohnerinn und einwohn in berlin in lor planungsraum wohnlag wohndau herkunft ausland migrationshintergrund","6","4","2020-01"
"23","einwohnerzahl","8","5","2020-01"
"24","gebaud","13","8","2020-01"
"25","energi","7","3","2020-01"
"26","einwohn nach wohndau","6","2","2020-01"
"27","wohnlag","6","3","2020-01"
"28","vbb","12","10","2020-01"
"29","bezirk","10","6","2020-01"
"30","rbs","5","4","2020-01"
"31","fahrrad","8","7","2020-01"
"32","geburt","7","3","2020-01"
"33","gesund","5","1","2020-01"
"34","einwohnerzahl von gesamtberlin","5","1","2020-01"
"35","dop","5","2","2020-01"
"36","lastgang","5","1","2020-01"
"37","hydrant","5","3","2020-01"
"38","vermess at ba fk berlin de","4","3","2020-01"
"39","shap","4","3","2020-01"
"40","gebaudeschad","4","1","2020-01"
"41","mietspiegel","4","3","2020-01"
"42","kindertagesstatt","4","2","2020-01"
"43","straftat","4","2","2020-01"
"44","fahrradstand","4","1","2020-01"
"45","wms","4","4","2020-01"
"46","postleitzahl","4","3","2020-01"
"47","geojson","4","4","2020-01"
"48","luftbild","8","4","2020-01"
"49","wfs","4","2","2020-01"
"50","rad","4","4","2020-01"
"51","mobilitat","4","3","2020-01"
"52","landesentwicklungsplan","4","1","2020-01"
"53","verwalt","4","2","2020-01"
"54","flachengross","4","1","2020-01"
"55","gelandehoh","4","1","2020-01"
"56","flurstucksgrenz","4","1","2020-01"
"57","besucherzahl","5","3","2020-01"
"58","abfallabfuhr","4","1","2020-01"
"59","2015","4","1","2020-01"
"60","orthophoto","4","1","2020-01"
"61","trodelmarkt","4","4","2020-01"
"62","kriminalitat","6","5","2020-01"
"63","europawahl","5","5","2020-01"
"64","abfall","4","1","2020-01"
"65","radweg","5","4","2020-01"
"66","schul","9","6","2020-01"
"67","alleinerzieh","4","2","2020-01"
"68","temperatur","3","1","2020-01"
"69","api","4","2","2020-01"
"70","zugriffsstatist","3","3","2020-01"
"71","bevolker","3","1","2020-01"
"72","taxi","3","3","2020-01"
"73","verkehr berlin","3","2","2020-01"
"74","2019","1","1","2020-01"
"75","park","6","4","2020-01"
"76","statist gebiet","5","3","2020-01"
"77","bod","3","1","2020-01"
"78","miet","6","5","2020-01"
"79","liegenschaftskatast","3","2","2020-01"
"80","steglitz","3","2","2020-01"
"81","luftgut","3","1","2020-01"
"82","kriminal","3","3","2020-01"
"83","wms luftbild","3","1","2020-01"
"84","test","4","4","2020-01"
"85","einwohnerinn und einwohn in berlin in lor planungsraum 2003","3","2","2020-01"
"86","statist block","3","1","2020-01"
"87","dat fur spandau","3","1","2020-01"
"88","haus","4","4","2020-01"
"89","toilett","4","3","2020-01"
"90","strass berlin","3","1","2020-01"
"91","sozialdat","3","1","2020-01"
"92","fest","4","4","2020-01"
"93","friedrichshain kreuzberg","3","1","2020-01"
"94","bundestagswahl 2017","3","1","2020-01"
"95","list der haufig vornam","3","1","2020-01"
"96","s bahn","5","4","2020-01"
"97","ortsumfahr ahrensfeld","3","1","2020-01"
"98","armut","4","3","2020-01"
"99","lebenswelt orientiert raum","3","1","2020-01"
"100","bodenart","3","1","2020-01"
"101","tvo","3","1","2020-01"
"102","baugrund","3","1","2020-01"
"103","energieatlas","3","3","2020-01"
"104","geodat","3","1","2020-01"
"105","altglas","3","1","2020-01"
"106","senatsbeschluss aus dem dezemb 2019","3","1","2020-01"
"107","bus","2","2","2020-01"
"108","siedlungsabfall wag","2","2","2020-01"
"109","wohngebaudebestand","2","1","2020-01"
"110","shabbadu","2","1","2020-01"
"111","einwohnerzahl 2019","2","2","2020-01"
"112","stadtbezirk","2","2","2020-01"
"113","migration","2","2","2020-01"
"114","baublock","4","4","2020-01"
"115","ordnungsamt","2","2","2020-01"
"116","wohn","2","1","2020-01"
"117","arbeit","2","1","2020-01"
"118","einschulbereich geometri","2","2","2020-01"
"119","fluss in der nah der museumsinsel","2","1","2020-01"
"120","wms verkehr","2","1","2020-01"
"121","biergart","2","1","2020-01"
"122","sgb ii","2","1","2020-01"
"123","bilianz berlin","2","1","2020-01"
"124","parkplatz","2","1","2020-01"
"125","rahmenvertrag","2","2","2020-01"
"126","strassenreinigungsklass markendorf strass","2","1","2020-01"
"127","millieuschutz","2","1","2020-01"
"128","infektion","2","1","2020-01"
"129","u bahn","3","3","2020-01"
"130","statist bericht sportverein im land berlin am 01 januar 2019","2","1","2020-01"
"131","flach","2","1","2020-01"
"132","vornam 2016","2","1","2020-01"
"133","bruttolohn definition","2","1","2020-01"
"134","charlottenburg","2","2","2020-01"
"135","trinkwass","2","1","2020-01"
"136","natur","2","1","2020-01"
"137","fahrradpark","2","1","2020-01"
"138","alkis wfs","2","1","2020-01"
"139","bvg","3","2","2020-01"
"140","preis","3","3","2020-01"
"141","kart 1942","2","1","2020-01"
"142","hydrant waldseeweg","2","1","2020-01"
"143","grosssiedl","4","3","2020-01"
"144","datenmodell","2","1","2020-01"
"145","data","2","1","2020-01"
"146","orthophoto","2","2","2020-01"
"147","atkis wfs","2","1","2020-01"
"148","denkmal berlin","2","1","2020-01"
"149","stadtplan berlin","2","1","2020-01"
"150","suchbegriff","3","2","2020-01"
"151","gsk","2","1","2020-01"
"152","paritat wohn","2","1","2020-01"
"153","flurkart","4","2","2020-01"
"154","geburtenzahl 2019 marzahn hellersdorf","2","1","2020-01"
"155","rbs block","4","3","2020-01"
"156","berlin um","2","1","2020-01"
"157","steglitz zehlendorf","2","1","2020-01"
"158","kerngebiet","3","2","2020-01"
"159","strassenkategori spreestr schonhorst berlin","2","1","2020-01"
"160","vornam neugebor vornam","2","1","2020-01"
"161","josef orlopp strass","2","1","2020-01"
"162","josef orlopp strass","3","2","2020-01"
"163","bsr","2","1","2020-01"
"164","aufgrabemeld","2","1","2020-01"
"165","medi","2","1","2020-01"
"166","alkis kart","2","2","2020-01"
"167","rad berlin","2","1","2020-01"
"168","nam 2017","2","1","2020-01"
"169","migrationshintergrund","2","1","2020-01"
"170","lod2","2","1","2020-01"
"171","lebenserwart","2","1","2020-01"
"172","strassenbefahr","2","1","2020-01"
"173","prenzlau berg","2","1","2020-01"
"174","vornam neugebor","2","1","2020-01"
"175","05","2","1","2020-01"
"176","branch","2","1","2020-01"
"177","16","2","1","2020-01"
"178","0546","2","1","2020-01"
"179","stadtentwicklungsplan","2","2","2020-01"
"180","kerngebiet kerngebiet","2","1","2020-01"
"181","teilnehm religionsunterricht","2","1","2020-01"
"182","ortsteil","2","1","2020-01"
"183","alt","3","2","2020-01"
"184","haushalt","3","2","2020-01"
"185","kreb","2","1","2020-01"
"186","kauf","2","1","2020-01"
"187","doppelhaushalt","2","2","2020-01"
"188","einschulbereich","3","3","2020-01"
"189","vornam 2019","4","4","2020-01"
"190","bebauungsplan berlin","2","1","2020-01"
"191","senatsvorlag senjustva","2","1","2020-01"
"192","einwohnerinn und einwohn in berlin in lor planungsraum 2018","2","2","2020-01"
"193","nachbarschaft","2","1","2020-01"
"194","entwickl","2","1","2020-01"
"195","trinkbrunn","2","1","2020-01"
"196","stasi","2","1","2020-01"
"197","teichmummelring","2","1","2020-01"
"198","flohmarkt","3","2","2020-01"
"199","senatsbeschluss vom 30 10 2018","2","2","2020-01"
"200","vergutungsmodell","2","1","2020-01"
"201","mediennutz","2","1","2020-01"
"202","geburtenzahl 2019 marzahn hellersdorf geburtenzahl in marzahn hellersdorf wurd 2019 kind gebor","2","1","2020-01"
"203","stadtteil","2","2","2020-01"
"204","einwohn","3","3","2020-01"
"205","anlag","2","1","2020-01"
"206","einwohn steglitz","2","1","2020-01"
"207","mieterrat","2","1","2020-01"
"208","bevolkerungsalt","2","1","2020-01"
"209","histor stadtplan berlin","2","1","2020-01"
"210","supplychain","2","1","2020-01"
"211","larm","3","3","2020-01"
"212","einwohnerinn und einwohn in berlin in lor planungsraum 2017","2","2","2020-01"
"213","markt","2","2","2020-01"
"214","weee transport","2","1","2020-01"
"215","nachnam","2","1","2020-01"
"216","strassennetz","2","1","2020-01"
"217","vollstationar pfleg","2","1","2020-01"
"218","wolfgang goetz","2","1","2020-01"
"219","flurstuck","5","4","2020-01"
"220","vornam 2013","2","1","2020-01"
"221","abschnitt","2","1","2020-01"
"222","energi und co2 bilanz im land berlin 2017","2","1","2020-01"
"223","entsorg","2","1","2020-01"
"224","wohnungsbau","3","3","2020-01"
"225","verkehr verkehrsdat","2","1","2020-01"
"226","brachflach","2","1","2020-01"
"227","ewr","2","1","2020-01"
"228","elektronikgerat","2","1","2020-01"
"229","vornam 2018","2","2","2020-01"
"230","bevolkerungsdicht","2","1","2020-01"
"231","dom","3","2","2020-01"
"232","wasserschutzgebiet","2","1","2020-01"
"233","ckan","2","2","2020-01"
"234","28359","2","1","2020-01"
"235","elektroaltgerat","2","1","2020-01"
"236","verkehrsnetz","2","1","2020-01"
"237","hoh","3","2","2020-01"
"238","loschwasserversorg","2","1","2020-01"
"239","kindergart","3","3","2020-01"
"240","bundestagswahl 2017 in berlin nach wahlbezirk endgult ergebnis","2","1","2020-01"
"241","einwohnerzahl 2015","2","1","2020-01"
"242","kart berlin","2","1","2020-01"
"243","teilnehm evangel religionsunterricht","2","1","2020-01"
"244","einwohnerzahl 2017","2","1","2020-01"
"245","rbs block 2018","2","1","2020-01"
"246","hobrechtstrass","2","1","2020-01"
"247","tangential verbind ost","2","1","2020-01"
"248","altersarmut","2","1","2020-01"
"249","fahrradstand","2","1","2020-01"
"250","grw","3","3","2020-01"
"251","restaurant","2","2","2020-01"
"252","veranstaltun","2","1","2020-01"
"253","ladesaul","2","1","2020-01"
"254","elektrogerat","2","1","2020-01"
"255","gesetz","2","1","2020-01"
"256","accident","2","1","2020-01"
"257","unfall","3","2","2020-01"
"258","strassenverkehrsnetz","2","1","2020-01"
"259","gebaud shp","2","1","2020-01"
"260","berlin fahrradunfall","2","2","2020-01"
"261","larmschutzbereich","2","1","2020-01"
"262","vorzugsvariant","2","1","2020-01"
"263","berlin um 1800","1","1","2020-01"
"264","kredit","1","1","2020-01"
"265","norm","1","1","2020-01"
"266","zulag","1","1","2020-01"
"267","energieverbrauchsubersicht","2","2","2020-01"
"268","religion","1","1","2020-01"
"269","wannse","1","1","2020-01"
"270","lebenshaltungskost berlin lebenshaltungskost","1","1","2020-01"
"271","public privat partneship","1","1","2020-01"
"272","karlshorst strass","1","1","2020-01"
"273","mess","2","2","2020-01"
"274","zahl der unternehm im verarbeit gewerb","1","1","2020-01"
"275","postleitzahl koordinat","1","1","2020-01"
"276","bali","1","1","2020-01"
"277","beobachtungsstudi","1","1","2020-01"
"278","bibliothek","2","2","2020-01"
"279","projekt","2","2","2020-01"
"280","see bathymetri","1","1","2020-01"
"281","jugendfreizeit","1","1","2020-01"
"282","zentr","1","1","2020-01"
"283","step 2030","1","1","2020-01"
"284","freiflach","1","1","2020-01"
"285","leerstandsquot","1","1","2020-01"
"286","bem","1","1","2020-01"
"287","blockgrenz","1","1","2020-01"
"288","innenstadt","1","1","2020-01"
"289","strass","2","2","2020-01"
"290","haltestell","2","2","2020-01"
"291","einkomm demographi","1","1","2020-01"
"292","zuwendungsrecht","1","1","2020-01"
"293","schuless","1","1","2020-01"
"294","karl marx","2","2","2020-01"
"295","postleitzahl fasanenstrass or 23","1","1","2020-01"
"296","fahrgastzahl","1","1","2020-01"
"297","gebietsschlussel","1","1","2020-01"
"298","hartz 4","1","1","2020-01"
"299","dgm","3","3","2020-01"
"300","technikmuseum","1","1","2020-01"
"301","gart","1","1","2020-01"
"302","strom","2","2","2020-01"
"303","bild","1","1","2020-01"
"304","trend","1","1","2020-01"
"305","hauptbahnhof","1","1","2020-01"
"306","larmkart","2","2","2020-01"
"307","einwohnerzahl","1","1","2020-01"
"308","vekehrsaufkomm","1","1","2020-01"
"309","koordinat","1","1","2020-01"
"310","versiegel","1","1","2020-01"
"311","iii 133 f","1","1","2020-01"
"312","profil","1","1","2020-01"
"313","diktatur","1","1","2020-01"
"314","beschluss","1","1","2020-01"
"315","digital elevation model","1","1","2020-01"
"316","spd","2","2","2020-01"
"317","kulturinvestition","1","1","2020-01"
"318","abstandsflach 6","1","1","2020-01"
"319","hitz","1","1","2020-01"
"320","haushaltsplan berlin 2020","1","1","2020-01"
"321","hafas","1","1","2020-01"
"322","landesentwicklungsplan berlin","1","1","2020-01"
"323","strukturkonzept","1","1","2020-01"
"324","marij","1","1","2020-01"
"325","ethnicity","1","1","2020-01"
"326","rbs rbs or brandenburg","1","1","2020-01"
"327","bildung","1","1","2020-01"
"328","umsatzbesteuer","1","1","2020-01"
"329","fuhrerschein","1","1","2020-01"
"330","schutzgebiet","1","1","2020-01"
"331","flurstuck im inspir datenmodell","1","1","2020-01"
"332","2011 nam","1","1","2020-01"
"333","immobili","2","2","2020-01"
"334","geoportal","1","1","2020-01"
"335","kund","1","1","2020-01"
"336","student","1","1","2020-01"
"337","arbeitslosengeld","1","1","2020-01"
"338","stadtplan histor","1","1","2020-01"
"339","mietpreis","2","2","2020-01"
"340","1943","1","1","2020-01"
"341","hohenlini","1","1","2020-01"
"342","park sanssouci","1","1","2020-01"
"343","lad","1","1","2020-01"
"344","gewerbemiet","1","1","2020-01"
"345","seuch","1","1","2020-01"
"346","landesprogramm fur sozail","1","1","2020-01"
"347","tourismus diktatur","1","1","2020-01"
"348","altkleidercontain","1","1","2020-01"
"349","krankenkass","1","1","2020-01"
"350","berlin bezirk","1","1","2020-01"
"351","exporti","1","1","2020-01"
"352","vorlag gesetz zur neuregel gesetz vorschrift zur mietenbegrenz","1","1","2020-01"
"353","kaufland in berlin","1","1","2020-01"
"354","immigrant","1","1","2020-01"
"355","spielplatz","2","2","2020-01"
"356","fahrgast","1","1","2020-01"
"357","umring","1","1","2020-01"
"358","wohnungspreis","1","1","2020-01"
"359","einwohn von berlin","1","1","2020-01"
"360","gfz barnelmstr","1","1","2020-01"
"361","ulv","1","1","2020-01"
"362","guterverkh","1","1","2020-01"
"363","flughaf","1","1","2020-01"
"364","stasi zentral","1","1","2020-01"
"365","sterberat","1","1","2020-01"
"366","langhansstrass","2","2","2020-01"
"367","parkraumbewirtschaft","1","1","2020-01"
"368","berlin","2","2","2020-01"
"369","rixdorf","1","1","2020-01"
"370","club","1","1","2020-01"
"371","blum","1","1","2020-01"
"372","strassenkategori spreestr schonhorst berlin","1","1","2020-01"
"373","strassenkategori spreestr schonhorst berlin","1","1","2020-01"
"374","decoloniz","1","1","2020-01"
"375","einwohnerinn und einwohn in berlin in lor planungsraum wohnlag wohndau herkunft","1","1","2020-01"
"376","bezirksregion","1","1","2020-01"
"377","gestorb","1","1","2020-01"
"378","ortslag","1","1","2020-01"
"379","psychosozial","1","1","2020-01"
"380","aufsichtsrat","1","1","2020-01"
"381","beihilf","2","2","2020-01"
"382","sportverein im land berlin","1","1","2020-01"
"383","bodenrichtwert","1","1","2020-01"
"384","wander","1","1","2020-01"
"385","dem","1","1","2020-01"
"386","19","1","1","2020-01"
"387","mull","2","2","2020-01"
"388","bezirk lichterfeld","1","1","2020-01"
"389","flurstucksgrenz kopenick","1","1","2020-01"
"390","behindert kind","1","1","2020-01"
"391","psychisch","1","1","2020-01"
"392","gross","2","2","2020-01"
"393","krebsinzidenz","1","1","2020-01"
"394","deidesheim strass","1","1","2020-01"
"395","ladestation","2","2","2020-01"
"396","laut","1","1","2020-01"
"397","dankmarsteig","1","1","2020-01"
"398","beschluss vom 30 10 2018","1","1","2020-01"
"399","pankow religion","1","1","2020-01"
"400","plz","3","3","2020-01"
"401","geologi","1","1","2020-01"
"402","teilnahm","1","1","2020-01"
"403","alkis bezirk","1","1","2020-01"
"404","reha","1","1","2020-01"
"405","dach","1","1","2020-01"
"406","umwandlungsverordn","1","1","2020-01"
"407","inspir","1","1","2020-01"
"408","wahl","2","2","2020-01"
"409","offent toilett","1","1","2020-01"
"410","unfall rad berlin","2","2","2020-01"
"411","haufig","1","1","2020-01"
"412","unfall berlin","2","2","2020-01"
"413","einwohn brandenburg","1","1","2020-01"
"414","einbrech","1","1","2020-01"
"415","or feinstaub","1","1","2020-01"
"416","csv","1","1","2020-01"
"417","bahn frequentation","1","1","2020-01"
"418","strassenkategori spreestr schonhorst 12559 berlin spreestr or 12559 or berlin bsr reinig","1","1","2020-01"
"419","einwander","1","1","2020-01"
"420","sollfahrplan","1","1","2020-01"
"421","grundriss","1","1","2020-01"
"422","alt der bevolker","1","1","2020-01"
"423","2020","1","1","2020-01"
"424","strassenrein","1","1","2020-01"
"425","geburtsregist","1","1","2020-01"
"426","musik","1","1","2020-01"
"427","einwohn neukolln","1","1","2020-01"
"428","fahrradweg","1","1","2020-01"
"429","feinstaub messnetz","1","1","2020-01"
"430","gewerb","1","1","2020-01"
"431","unfall rad","1","1","2020-01"
"432","veranstalt","2","2","2020-01"
"433","sozial","1","1","2020-01"
"434","dop20rgb","1","1","2020-01"
"435","landschaft","1","1","2020-01"
"436","maris","1","1","2020-01"
"437","fussweg","1","1","2020-01"
"438","see","1","1","2020-01"
"439","mikrozenzus","1","1","2020-01"
"440","sozialstrukturatlas","1","1","2020-01"
"441","lini","1","1","2020-01"
"442","verschmutz","1","1","2020-01"
"443","prognoseraum","1","1","2020-01"
"444","umsetz des leitprojekt radewegeinfrastruktur","1","1","2020-01"
"445","postleitzahl berlin","1","1","2020-01"
"446","badewass","1","1","2020-01"
"447","kolonial","1","1","2020-01"
"448","sozial wohnungsbau","1","1","2020-01"
"449","sozialpsychatr dien","1","1","2020-01"
"450","stromverbrauch","1","1","2020-01"
"451","beweg","1","1","2020-01"
"452","sport","1","1","2020-01"
"453","feinstaub hardenbergplatz","1","1","2020-01"
"454","schutzgebiet datenmodell","2","2","2020-01"
"455","hotel","1","1","2020-01"
"456","api open data","1","1","2020-01"
"457","abfuhr","2","2","2020-01"
"458","vor6am 2015","1","1","2020-01"
"459","namensregist 2015","1","1","2020-01"
"460","vorlag mietdeckl","1","1","2020-01"
"461","list plz","1","1","2020-01"
"462","abfallwag","2","2","2020-01"
"463","luftbild 1928","1","1","2020-01"
"464","suchtberat","1","1","2020-01"
"465","einschulungsbereich","1","1","2020-01"
"466","strassenf","1","1","2020-01"
"467","hohenmodell","1","1","2020-01"
"468","1946","1","1","2020-01"
"469","akira","1","1","2020-01"
"470","kart","1","1","2020-01"
"471","abwasserleit","1","1","2020-01"
"472","job","1","1","2020-01"
"473","strassenverzeichnis","2","2","2020-01"
"474","frau","1","1","2020-01"
"475","siedlung","1","1","2020-01"
"476","pankow or religion","1","1","2020-01"
"477","masterplan industriestadt","1","1","2020-01"
"478","handel","1","1","2020-01"
"479","alt leut","1","1","2020-01"
"480","umwandlungsverordn","1","1","2020-01"
"481","strassenbahn","1","1","2020-01"
"482","gml","1","1","2020-01"
"483","kaufland in berlin","1","1","2020-01"
"484","gehweg","1","1","2020-01"
"485","flachennutzungsplan","1","1","2020-01"
"486","luft","1","1","2020-01"
"487","leitung jugendamt steglitz zehlendorf","1","1","2020-01"
"488","wohnungslos","1","1","2020-01"
"489","badewasserqualitat","1","1","2020-01"
"490","open data strategi","1","1","2020-01"
"491","abwass","1","1","2020-01"
"492","umweltinformation","1","1","2020-01"
"493","fahrinfo","1","1","2020-01"
"494","ubahn","1","1","2020-01"
"495","psychisch erkrank","1","1","2020-01"
"496","block areas","1","1","2020-01"
"497","branch nach deutsch wirtschaft zweig wz 2008 kat c","1","1","2020-01"
"498","lor planungsraum","1","1","2020-01"
"499","tempelhof","1","1","2020-01"
"500","haus 12","1","1","2020-01"
"501","friedrichshain","1","1","2020-01"
"502","nach wohnlag","1","1","2020-01"
"503","kart funkturm","1","1","2020-01"
"504","imperia","1","1","2020-01"
"505","noriel","1","1","2020-01"
"506","12526","1","1","2020-01"
"507","harz iv","1","1","2020-01"
"508","energieverbrauchsdat","1","1","2020-01"
"509","shapefil","2","2","2020-01"
"510","alt stadt plan","1","1","2020-01"
"511","bundestagswahl 2013","1","1","2020-01"
"512","ladestation","1","1","2020-01"
"513","fis brok","1","1","2020-01"
"514","sauglingssterb","1","1","2020-01"
"515","lebenshaltungskost berlin","1","1","2020-01"
"516","wofis","1","1","2020-01"
"517","radrout","1","1","2020-01"
"518","sozial wohnungsbau","2","2","2020-01"
"519","statist","1","1","2020-01"
"520","demographi","1","1","2020-01"
"521","baunutzungsplan","1","1","2020-01"
"522","fahrrad","1","1","2020-01"
"523","sterberegist","1","1","2020-01"
"524","berlin konigsheideweg","1","1","2020-01"
"525","besucheraufkomm","1","1","2020-01"
"526","hohenunterschied","1","1","2020-01"
"527","steglitz wilmersdorf","1","1","2020-01"
"528","zeitung","1","1","2020-01"
"529","herstell von metallerzeugnis","1","1","2020-01"
"530","denveryespolygon no by law all intersection are crosswalk","1","1","2020-01"
"531","notschlaf","1","1","2020-01"
"532","grunanlag","1","1","2020-01"
"533","baumkatast","1","1","2020-01"
"534","open","1","1","2020-01"
"535","baunvo","2","2","2020-01"
"536","lichtenrad kart","1","1","2020-01"
"537","altkleid","2","2","2020-01"
"538","vorhab","2","2","2020-01"
"539","zitadell","1","1","2020-01"
"540","bevolkerungsentwickl","1","1","2020-01"
"541","see batimetry","1","1","2020-01"
"542","haushaltsplan berlin 2020 epl 03","1","1","2020-01"
"543","konsum","1","1","2020-01"
"544","schabos","1","1","2020-01"
"545","heidestrass","1","1","2020-01"
"546","angebotsmeit 2013","1","1","2020-01"
"547","kind mit pflegestuf","1","1","2020-01"
"548","modal","1","1","2020-01"
"549","ballungsraumzulag","1","1","2020-01"
"550","sehenswurd","1","1","2020-01"
"551","atkis","1","1","2020-01"
"552","onlin","1","1","2020-01"
"553","friedhof","1","1","2020-01"
"554","erheb","1","1","2020-01"
"555","gesund apps","1","1","2020-01"
"556","kitas in neukolln","1","1","2020-01"
"557","schuleingang","1","1","2020-01"
"558","wz2008","1","1","2020-01"
"559","openstreetmap","1","1","2020-01"
"560","vornam 2014","1","1","2020-01"
"561","schlussel","1","1","2020-01"
"562","standort","1","1","2020-01"
"563","gebaudereferenz","1","1","2020-01"
"564","berlin schienennetz","1","1","2020-01"
"565","kaufland","1","1","2020-01"
"566","mariendorf","1","1","2020-01"
"567","bilianz","1","1","2020-01"
"568","bezirksgrenz","1","1","2020-01"
"569","kfz","1","1","2020-01"
"570","freibad","1","1","2020-01"
"571","migrationshintergrund 2018","1","1","2020-01"
"572","haushaltsplan","1","1","2020-01"
"573","geo hoh","1","1","2020-01"
"574","feldberg ring","1","1","2020-01"
"575","baum","2","2","2020-01"
"576","kindertransport","1","1","2020-01"
"577","alt berlin stadt plan","1","1","2020-01"
"578","ozon","1","1","2020-01"
"579","friedrichshain kreuzberg","1","1","2020-01"
"580","emission","1","1","2020-01"
"581","haushaltseinkomm","1","1","2020-01"
"582","baustruktur","1","1","2020-01"
"583","alt berlin stadt","1","1","2020-01"
"584","polizei einsatz","1","1","2020-01"
"585","lebensmittel","1","1","2020-01"
"586","grundung","1","1","2020-01"
"587","stadtteil","1","1","2020-01"
"588","am karlsbad","1","1","2020-01"
"589","tram","1","1","2020-01"
"590","marketing","1","1","2020-01"
"591","landschaftsplanverfahr","1","1","2020-01"
"592","werbefrei","1","1","2020-01"
"593","nettoeinkomm","1","1","2020-01"
"594","baugenehm","1","1","2020-01"
"595","hydrant schlossstrass waldseeweg","1","1","2020-01"
"596","unterflurhydrant","1","1","2020-01"
"597","gewicht","1","1","2020-01"
"598","hobrechtstrass","1","1","2020-01"
"599","gemeldet","1","1","2020-01"
"600","ortlich gesundheitsbericht","1","1","2020-01"
"601","mariss","1","1","2020-01"
"602","e mobilit","2","2","2020-01"
"603","qm","1","1","2020-01"
"604","bvv","1","1","2020-01"
"605","bad","1","1","2020-01"
"606","spaeti","1","1","2020-01"
"607","zugriff","1","1","2020-01"
"608","bmi","1","1","2020-01"
"609","bus streif","1","1","2020-01"
"610","spatkauf","1","1","2020-01"
"611","strass planungsraum","1","1","2020-01"
"612","sondernutz","1","1","2020-01"
"613","s bahn projekt","1","1","2020-01"
"614","einzugsbiet","1","1","2020-01"
"615","kanalsyst","1","1","2020-01"
"616","berlin werbefrei volksbegehr","1","1","2020-01"
"617","einwohn 2019","1","1","2020-01"
"618","guterverkh","1","1","2020-01"
"619","durchschnittssatz","1","1","2020-01"
"620","fair","1","1","2020-01"
"621","map","1","1","2020-01"
"622","polizeiabschnitt","1","1","2020-01"
"623","laufbahnverordn","1","1","2020-01"
"624","gesundheitsindikator","1","1","2020-01"
"625","kart 1942","1","1","2020-01"
"626","bodenverschmutz","1","1","2020-01"
"627","einschulbereich berlin lichtenberg","1","1","2020-01"
"628","lichtsignalanlag","1","1","2020-01"
"629","berlin zoom","1","1","2020-01"
"630","wegzug","1","1","2020-01"
"631","gebaudeerfass","1","1","2020-01"
"632","schankterrass","1","1","2020-01"
"633","fis","1","1","2020-01"
"634","einwohn 2016","1","1","2020-01"
"635","stadtentwicklungsplan","1","1","2020-01"
"636","haushalt 2020","1","1","2020-01"
"637","4236 1946","1","1","2020-01"
"638","verkehrsunfall berlin","1","1","2020-01"
"639","europaplatz","1","1","2020-01"
"640","arab","1","1","2020-01"
"641","grundstuckspreis","1","1","2020-01"
"642","toilett","1","1","2020-01"
"643","bilderkenn","1","1","2020-01"
"644","fuhrerschein zuschuss","2","2","2020-01"
"645","lichtenrad","1","1","2020-01"
"646","altglascontain","1","1","2020-01"
"647","gebaud","1","1","2020-01"
"648","wasserschutzgebietskart","1","1","2020-01"
"649","meldedat","1","1","2020-01"
"650","radweg 2020","1","1","2020-01"
"651","badewasserqualitat","1","1","2020-01"
"652","spree","1","1","2020-01"
"653","griechenland","1","1","2020-01"
"654","verkehr","1","1","2020-01"
"655","breitbandinternet","1","1","2020-01"
"656","einwohn nach wohndau","1","1","2020-01"
"657","adress lor","1","1","2020-01"
"658","abschnittssuch","1","1","2020-01"
"659","eigenerklar zur anwend der eu dsgvo","1","1","2020-01"
"660","einwohnerzahl 2018","2","2","2020-01"
"661","zuzug","1","1","2020-01"
"662","sitzungsgeld","1","1","2020-01"
"663","energieatl","1","1","2020-01"
"664","radverkehrsanlag","1","1","2020-01"
"665","betreibervertrag","1","1","2020-01"
"666","einwohnerzahl 2013","1","1","2020-01"
"667","geo","1","1","2020-01"
"668","verkehrsunfall berlin","1","1","2020-01"
"669","langzeitarbeitslos","1","1","2020-01"
"670","tourismus","1","1","2020-01"
"671","jahresabschluss","1","1","2020-01"
"672","strassenverzeichnis wohnlag","1","1","2020-01"
"673","vorkaufsrecht","1","1","2020-01"
"674","mathemat","1","1","2020-01"
"675","arabic","1","1","2020-01"
"676","fluglarm","1","1","2020-01"
"677","sitzungsgeld aufsichtsrat","1","1","2020-01"
"678","vornamenstatist","1","1","2020-01"
"679","zuwend","2","2","2020-01"
"680","baugebiet","1","1","2020-01"
"681","facharbeiterbrief","1","1","2020-01"
"682","172","2","2","2020-01"
"683","wett","1","1","2020-01"
"684","radweg 2020","1","1","2020-01"
"685","vornam 2015","1","1","2020-01"
"686","stadtzentrum","1","1","2020-01"
"687","apps4deutschland","1","1","2020-01"
"688","gfz","1","1","2020-01"
"689","bahn teilnahm","1","1","2020-01"
"690","wahlbezirk","1","1","2020-01"
"691","denkmal","1","1","2020-01"
"692","gehsteig","1","1","2020-01"
