"Unnamed: 0","term_stem","impressions","visits","month"
"226","tempelhof","2","2","2019-09"
"227","demographi bevolker alt","2","1","2019-09"
"228","haushaltseinkomm","3","2","2019-09"
"229","student wohneim","2","1","2019-09"
"230","geschwind","2","1","2019-09"
"235","glinick bruck","2","2","2019-09"
"237","liegenschaftskart","4","4","2019-09"
"246","adress brandenburg","2","2","2019-09"
"279","elektrizitatspreis","2","2","2019-09"
"282","okolog betreib","2","2","2019-09"
"298","grenz","2","2","2019-09"
"299","berlin allianzn","2","2","2019-09"
"301","bik","2","2","2019-09"
"308","spandau","2","2","2019-09"
"328","kreuzberg","2","2","2019-09"
"336","empfang","3","3","2019-09"
"343","u bahn","3","3","2019-09"
"345","parkhaus","2","2","2019-09"
"366","spa 1","2","2","2019-09"
"370","strassenbaum","2","2","2019-09"
"377","gis","2","2","2019-09"
"382","schulerticket","2","2","2019-09"
"386","sozialdat lichtenberg","2","2","2019-09"
"400","was geht ab in berlin","2","2","2019-09"
"406","lankwitz","2","2","2019-09"
"409","dat und fakt","2","2","2019-09"
"429","bar","2","2","2019-09"
"440","einwohn in block","2","2","2019-09"
"446","caf","2","2","2019-09"
"447","alkis katasterkart","2","2","2019-09"
"454","zuwend","2","2","2019-09"
"456","bundesstrass stadtplan berlin","2","2","2019-09"
"469","flughaf tegel","2","2","2019-09"
"476","arzt","2","2","2019-09"
"519","standardlastprofil","2","2","2019-09"
"576","nam","2","2","2019-09"
"623","kriminalitatsatlas","2","2","2019-09"
"638","startup","3","3","2019-09"
