"Unnamed: 0","term_stem","impressions","visits","month"
"490","planunterlag alk","1","1","2020-04"
"491","profiskal login","1","1","2020-04"
"492","lgbti","1","1","2020-04"
"493","gemark","1","1","2020-04"
"494","hoh gebaud","1","1","2020-04"
"495","existenzgrund","1","1","2020-04"
"496","kopenick","1","1","2020-04"
"497","tegel","1","1","2020-04"
"498","bus logo","1","1","2020-04"
"499","masterplan","1","1","2020-04"
"500","bip","1","1","2020-04"
"501","tempelhof","1","1","2020-04"
"502","fib optic cabl","1","1","2020-04"
"503","dgm","1","1","2020-04"
"504","h","1","1","2020-04"
"505","athiop","1","1","2020-04"
"506","lor 2015","1","1","2020-04"
"507","kriminalitat","1","1","2020-04"
"508","dahrendorfzeil","1","1","2020-04"
"509","wgs84","1","1","2020-04"
"510","gewerbeanmeld","1","1","2020-04"
"511","digital archivier nord","1","1","2020-04"
"512","teppichland","1","1","2020-04"
"513","klinik","1","1","2020-04"
"514","bevolkerungsentwickl","1","1","2020-04"
"515","wfs bezirk","1","1","2020-04"
"516","kart von berlin","1","1","2020-04"
"517","strassenverzeichnis","1","1","2020-04"
"518","alt spreeverlauf spreearm","1","1","2020-04"
"519","csv kart","2","2","2020-04"
"520","motor","1","1","2020-04"
"521","strassenbaum","1","1","2020-04"
"522","mietatlas","1","1","2020-04"
"523","crs","1","1","2020-04"
"524","startups","1","1","2020-04"
"525","bus","1","1","2020-04"
"526","kirch","2","2","2020-04"
"527","radverkehr","1","1","2020-04"
"528","28 april 2020","1","1","2020-04"
"529","zon","1","1","2020-04"
"530","viertel","1","1","2020-04"
"531","ortslist","1","1","2020-04"
"532","athiop kirch","1","1","2020-04"
"533","grunflach","1","1","2020-04"
"534","breitbandausbau","1","1","2020-04"
"535","gewalt","1","1","2020-04"
"536","wind","1","1","2020-04"
"537","tram","1","1","2020-04"
"538","oberwohrmann","1","1","2020-04"
"539","fussabdruck","1","1","2020-04"
"540","bohr","1","1","2020-04"
"541","rekom","1","1","2020-04"
"542","gesetz zur mietenbegrenz im wohnungswes in berlin","1","1","2020-04"
"543","arbeitsplatz","2","2","2020-04"
"544","tk 100","1","1","2020-04"
"545","dwg","1","1","2020-04"
"546","zugang","1","1","2020-04"
"547","afs opendata","1","1","2020-04"
"548","stadt","1","1","2020-04"
"549","1880","1","1","2020-04"
"550","feuerwehr","2","2","2020-04"
"551","koordinat","2","2","2020-04"
"552","coronafall nach alt","1","1","2020-04"
"553","lieferservic","1","1","2020-04"
"554","flurstucksgrenz","1","1","2020-04"
"555","gesundheitsamt","1","1","2020-04"
"556","geofabr","1","1","2020-04"
"557","erwerbstat","1","1","2020-04"
"558","kultur marzahn hellersdorf","1","1","2020-04"
"559","shapefil","1","1","2020-04"
"560","pfand","1","1","2020-04"
"561","liegenschaft","2","2","2020-04"
"562","zahlung der radfahr","1","1","2020-04"
"563","stadtplan","1","1","2020-04"
"564","gesund adress","1","1","2020-04"
"565","edificato","1","1","2020-04"
"566","gesundheitssystem","1","1","2020-04"
"567","altersklass","1","1","2020-04"
"568","behandlungszentrum","1","1","2020-04"
"569","flachennutz","1","1","2020-04"
"570","gutachterausschuss","1","1","2020-04"
"571","bank","1","1","2020-04"
"572","wahlkreis","2","2","2020-04"
"573","buro","1","1","2020-04"
"574","grundung","1","1","2020-04"
"575","haushaltsgross","1","1","2020-04"
"576","bezirk planungsraum bezirksregion prognoseraum","1","1","2020-04"
"577","arzt adress","1","1","2020-04"
"578","einwohnerdicht","1","1","2020-04"
"579","bezirk planungsraum bezirksregion prognoseraum","1","1","2020-04"
"580","berlin crs","1","1","2020-04"
"581","haushalt lor","1","1","2020-04"
"582","bevolker 31 12 2019","1","1","2020-04"
"583","rbs postleitzahl","1","1","2020-04"
"584","tourismusplan","1","1","2020-04"
"585","gebaud openstreet","1","1","2020-04"
"586","demonstration","1","1","2020-04"
"587","tourismus allgauu","1","1","2020-04"
"588","zahl der einwohn und einwohnerinn von berlin 2019","1","1","2020-04"
"589","larm","1","1","2020-04"
"590","versamml","1","1","2020-04"
"591","arzt gesundheitsindikator adress","1","1","2020-04"
"592","gewerb abmeld","1","1","2020-04"
"593","nahverkehr","1","1","2020-04"
"594","gewerbeanmeld","1","1","2020-04"
"595","bip 1995","1","1","2020-04"
"596","preis","1","1","2020-04"
"597","bodenrichtwert atlas","1","1","2020-04"
"598","planungsraum geometri","1","1","2020-04"
"599","zuwander","1","1","2020-04"
"600","mietpreis","2","2","2020-04"
"601","spiel","1","1","2020-04"
"602","covid 19","1","1","2020-04"
"603","benedict","1","1","2020-04"
"604","tischtennis platz pankow","1","1","2020-04"
"605","wenn man pflegegeld bezieht anspruch auf berlin pass","1","1","2020-04"
"606","74532","1","1","2020-04"
"607","m w burobedarf","1","1","2020-04"
"608","bevolker 01 01 2020","1","1","2020-04"
"609","todesursach bezirk","1","1","2020-04"
"610","hauskoordinat","1","1","2020-04"
"611","ausland","1","1","2020-04"
"612","ausland 01 01 2020","1","1","2020-04"
"613","einwohn planungsraum","1","1","2020-04"
"614","community based tourism","1","1","2020-04"
"615","mietendeckel berlin senat","1","1","2020-04"
"616","echtzeit","1","1","2020-04"
"617","arbeitslos bezirk","1","1","2020-04"
"618","feuerlandhof","1","1","2020-04"
"619","kart 2020","1","1","2020-04"
"620","arzt gesundheitsindikator gesundheitsberichterstatt","1","1","2020-04"
"621","dan","1","1","2020-04"
"622","einkomm einkomm or gehaalt or schicht","1","1","2020-04"
"623","bevolker","2","2","2020-04"
"624","demographi friedrichshain","1","1","2020-04"
"625","das landeskartenwerk digital topograph kart 1 10 000","1","1","2020-04"
"626","gastronomi","2","2","2020-04"
"627","baumkatast","2","2","2020-04"
"628","wochenmarkt","1","1","2020-04"
"629","toilett","1","1","2020-04"
"630","staask","1","1","2020-04"
"631","betreibervertrag","1","1","2020-04"
"632","wc","1","1","2020-04"
"633","baim","1","1","2020-04"
"634","ladestell","1","1","2020-04"
"635","residenc pric","1","1","2020-04"
"636","verkehrsobjekt","1","1","2020-04"
"637","ladengeschaft","1","1","2020-04"
"638","kart berlin kaiserzeit","1","1","2020-04"
"639","tischtennisplatt","1","1","2020-04"
"640","sees","1","1","2020-04"
"641","korn","1","1","2020-04"
"642","gehweg reinickendorf","1","1","2020-04"
"643","einwohnerzahl mahlsdorf","1","1","2020-04"
"644","bevolkerungsdicht","1","1","2020-04"
"645","mietpreis","1","1","2020-04"
"646","gebaud 2019","1","1","2020-04"
"647","dgm xyz","1","1","2020-04"
"648","verwaltungsgrenz","1","1","2020-04"
"649","fruh hilf","1","1","2020-04"
"650","nw alkis vereinfacht schema","1","1","2020-04"
"651","lora","1","1","2020-04"
"652","hochschul berlin","1","1","2020-04"
"653","naturdenkmal","1","1","2020-04"
"654","bsr","1","1","2020-04"
"655","verband","1","1","2020-04"
"656","bip 1978","1","1","2020-04"
"657","dom","1","1","2020-04"
"658","brief","1","1","2020-04"
"659","mietspiegel 2019","1","1","2020-04"
"660","2020","1","1","2020-04"
"661","arzt gesundheitsberichterstatt","1","1","2020-04"
"662","kunstvernissag","1","1","2020-04"
"663","carsharing","1","1","2020-04"
"664","blcokkart","1","1","2020-04"
"665","waldflach","1","1","2020-04"
"666","dop20cir","1","1","2020-04"
"667","mietenwog","1","1","2020-04"
"668","arztversorg","1","1","2020-04"
"669","tischtennis platz mitt","1","1","2020-04"
"670","nettoeinkomm haushalt","1","1","2020-04"
"671","topogrph ubersichtskart","1","1","2020-04"
"672","stasi","1","1","2020-04"
"673","height building","1","1","2020-04"
"674","museu","1","1","2020-04"
"675","rekommunalisier","1","1","2020-04"
"676","hildesheim","1","1","2020-04"
"677","topographsich","1","1","2020-04"
"678","geothermi","1","1","2020-04"
"679","soforthilf","1","1","2020-04"
"680","wohngebiet berlin","1","1","2020-04"
"681","28 04 2020 covid","1","1","2020-04"
"682","adressenfind","1","1","2020-04"
"683","beschluss vom 24 03 2020","1","1","2020-04"
"684","arztversorg","1","1","2020-04"
"685","baupreis","1","1","2020-04"
"686","ladesaul","1","1","2020-04"
"687","einwohnerinn und einwohn in berlin in lor","1","1","2020-04"
"688","wohnatlas","1","1","2020-04"
"689","gebaudehoh","1","1","2020-04"
"690","data","1","1","2020-04"
"691","alterspyramid","1","1","2020-04"
"692","bip 1994","1","1","2020-04"
"693","sankey","1","1","2020-04"
"694","bip 1992","1","1","2020-04"
"695","aktenplan","1","1","2020-04"
"696","rbs adress dezemb 2017","1","1","2020-04"
"697","kneip offnung","1","1","2020-04"
"698","landeshaushalt","1","1","2020-04"
"699","nettoeinkomm","1","1","2020-04"
"700","borsigdamm","1","1","2020-04"
"701","parcel","1","1","2020-04"
"702","baugesuch","1","1","2020-04"
"703","nachhilf","1","1","2020-04"
"704","marketing","1","1","2020-04"
"705","edifici","1","1","2020-04"
"706","hotel","2","2","2020-04"
"707","csv kart","1","1","2020-04"
"708","kortestrass","1","1","2020-04"
"709","miarka","1","1","2020-04"
"710","cost","1","1","2020-04"
"711","kreisverkehr","1","1","2020-04"
"712","wifi","1","1","2020-04"
"713","spielzeug","1","1","2020-04"
"714","buchung","1","1","2020-04"
"715","wohnungspreis","1","1","2020-04"
"716","schornsteinfeg","1","1","2020-04"
"717","bip 1991","1","1","2020-04"
"718","verband","1","1","2020-04"
"719","bad vilbel","1","1","2020-04"
"720","hobrecht plan","1","1","2020-04"
"721","event","1","1","2020-04"
"722","gfz","1","1","2020-04"
"723","hobrecht","1","1","2020-04"
"724","verwaltungsglieder","1","1","2020-04"
"725","digital topograph kart","1","1","2020-04"
"726","lieferdien","1","1","2020-04"
"727","budget","1","1","2020-04"
"728","krim","1","1","2020-04"
"729","b plan","1","1","2020-04"
"730","shop","1","1","2020-04"
"731","bodenrichtwert hochkalterweg","1","1","2020-04"
"732","shelt","1","1","2020-04"
"733","stephankiez","1","1","2020-04"
"734","lebensmittelgeschaft","1","1","2020-04"
"735","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2017","1","1","2020-04"
"736","interent","1","1","2020-04"
"737","markt","1","1","2020-04"
"738","demograph dat","1","1","2020-04"
"739","glieder","1","1","2020-04"
"740","versogungslebensmittel","1","1","2020-04"
"741","bip 1980","1","1","2020-04"
"742","altersverteil","1","1","2020-04"
"743","bip 1993","1","1","2020-04"
"744","kulbeweg","1","1","2020-04"
"745","landnutzun","1","1","2020-04"
"746","senatsbeschluss 24 marz 2020","1","1","2020-04"
"747","benedict berlin","1","1","2020-04"
"748","quarti","1","1","2020-04"
"749","einzelhandel","1","1","2020-04"
"750","bezrik","1","1","2020-04"
"751","salvator grundschul","1","1","2020-04"
"752","lor adress","1","1","2020-04"
"753","anzahl nationalitat berlin mitt","1","1","2020-04"
"754","alkis strass","2","2","2020-04"
"755","gebaudemodell","1","1","2020-04"
"756","3d modell","1","1","2020-04"
"757","alkis str","1","1","2020-04"
"758","einwohnerinn und einwohn in berlin 2019","1","1","2020-04"
"759","strassenrein kart","1","1","2020-04"
"760","wohnungsgross","1","1","2020-04"
"761","hobrecht plan","1","1","2020-04"
"762","koordinat ortsteil","1","1","2020-04"
"763","gebaudehoh","1","1","2020-04"
"764","regenmeng","1","1","2020-04"
"765","odis","1","1","2020-04"
"766","bip 1990","1","1","2020-04"
"767","zugriffsstatist","2","2","2020-04"
"768","verkehrsmeng","1","1","2020-04"
"769","ihk","1","1","2020-04"
"770","ort","1","1","2020-04"
"771","munalisier","1","1","2020-04"
"772","mobility","1","1","2020-04"
"773","demographi kart","1","1","2020-04"
"774","rbs lor lebenswelt orientiert raum dezemb 2019","1","1","2020-04"
"775","reinigungsklass","1","1","2020-04"
"776","tempelhof tempelhof","1","1","2020-04"
"777","max brown","1","1","2020-04"
"778","jung mensch","1","1","2020-04"
"779","faiella","1","1","2020-04"
"780","tk25 wms","1","1","2020-04"
"781","sanierungsgebiet wms","1","1","2020-04"
"782","gewerbeummeld","1","1","2020-04"
"783","pegel","1","1","2020-04"
"784","molln weg","1","1","2020-04"
"785","uni","1","1","2020-04"
"786","startup","1","1","2020-04"
"787","einwohnerinn und einwohn in den ortsteil berlin am 31 12 2018","1","1","2020-04"
"788","landnutz","1","1","2020-04"
"789","das landeskartenwerk digital topograph kart 1 100 000","1","1","2020-04"
"790","kehrbezirk","1","1","2020-04"
"791","humboldt","1","1","2020-04"
"792","beihilf","1","1","2020-04"
"793","gebaud berlin","1","1","2020-04"
"794","grundbuch","1","1","2020-04"
"795","new york","1","1","2020-04"
"1","friedrichshain kreuzberg","71","27","2020-05"
"2","vermess at ba fk berlin de","20","9","2020-05"
"3","grunanlag","26","14","2020-05"
"4","rbs","21","3","2020-05"
"5","planungsraum","18","3","2020-05"
"6","spielplatz","29","14","2020-05"
"7","grunanlagenbestand","27","19","2020-05"
"8","kind","17","3","2020-05"
"9","gebaud","16","3","2020-05"
"10","ortsteil","28","8","2020-05"
"11","corona","21","17","2020-05"
"12","erdwarm","11","1","2020-05"
"13","bvg","11","6","2020-05"
"14","haushalt","23","10","2020-05"
"15","vornam","13","12","2020-05"
"16","wms","12","3","2020-05"
"17","grunflach","21","11","2020-05"
"18","luftbild","11","4","2020-05"
"19","verkehr","9","3","2020-05"
"20","baum","12","6","2020-05"
"21","land","12","4","2020-05"
"22","schul","21","9","2020-05"
"23","grun","8","2","2020-05"
"24","bezirk","12","7","2020-05"
"25","fahrrad","11","10","2020-05"
"26","einwohn","12","7","2020-05"
"27","vbb","10","8","2020-05"
"28","sozialstruktur","7","1","2020-05"
"29","brunn","7","5","2020-05"
"30","wfs","7","1","2020-05"
"31","emission","7","1","2020-05"
"32","gtfs","7","7","2020-05"
"33","ladesaul","8","5","2020-05"
"34","pankow","6","3","2020-05"
"35","alkis","7","6","2020-05"
"36","brandenburg","6","1","2020-05"
"37","grundstuck","6","1","2020-05"
"38","berlin de","8","2","2020-05"
"39","entsorg","6","1","2020-05"
"40","ba fk berlin de","6","1","2020-05"
"41","kart","5","3","2020-05"
"42","locker bei kneip","5","2","2020-05"
"43","wald","5","2","2020-05"
"44","lor planungsraum am 31 12 2008","5","1","2020-05"
"45","soforthilf ii","5","2","2020-05"
"46","breitband","5","3","2020-05"
"47","trodelmarkt","8","7","2020-05"
"48","orthophoto","5","3","2020-05"
"49","einwohnerinn und einwohn in berlin","4","3","2020-05"
"50","gewass","4","1","2020-05"
"51","dgm","4","2","2020-05"
"52","berlin mau","6","3","2020-05"
"53","risiko","4","1","2020-05"
"54","radverkehrsanlag","4","1","2020-05"
"55","blockkart","4","1","2020-05"
"56","nam","6","4","2020-05"
"57","flurkart","8","3","2020-05"
"58","topograf","4","1","2020-05"
"59","api","6","4","2020-05"
"60","trees","4","1","2020-05"
"61","jugend","4","1","2020-05"
"62","kita","5","4","2020-05"
"63","altlast","5","2","2020-05"
"64","digital color infrarot orthophotos","4","1","2020-05"
"65","bezirksgrenz","4","2","2020-05"
"66","statisch gebiet","4","1","2020-05"
"67","larmbelast","4","1","2020-05"
"68","smart","4","2","2020-05"
"69","markt","4","1","2020-05"
"70","verbraucherpreis","6","5","2020-05"
"71","hobrecht","4","2","2020-05"
"72","beliebtestn","3","2","2020-05"
"73","lageso","3","1","2020-05"
"74","pump","4","4","2020-05"
"75","kanalisation","4","2","2020-05"
"76","immobili","4","3","2020-05"
"77","shp","3","1","2020-05"
"78","larm","5","5","2020-05"
"79","grenz","3","1","2020-05"
"80","grunau","3","1","2020-05"
"81","bebauungssplan","3","1","2020-05"
"82","erhaltungssatz","3","1","2020-05"
"83","grunanlagenbestand","5","4","2020-05"
"84","erdrutsch","4","2","2020-05"
"85","geologi","3","1","2020-05"
"86","strassenbefahr","3","1","2020-05"
"87","umweltplan","3","1","2020-05"
"88","stadtteil","6","6","2020-05"
"89","hotel","3","2","2020-05"
"90","carsharing","4","3","2020-05"
"91","lor planungsraum am 31 12 2018","3","1","2020-05"
"92","sport","5","4","2020-05"
"93","ubahn","4","2","2020-05"
"94","einwohnerinn und einwohn in berlin in lor planungsraum","3","1","2020-05"
"95","deutschland","3","1","2020-05"
"96","geodata","3","1","2020-05"
"97","reinickendorf","4","3","2020-05"
"98","grid","3","1","2020-05"
"99","lor","3","3","2020-05"
"100","statisch gebiet","3","1","2020-05"
"101","gebiet","3","1","2020-05"
"102","altersarmut","3","1","2020-05"
"103","property","3","1","2020-05"
"104","beliebt nam","3","1","2020-05"
"105","grundschul","5","3","2020-05"
"106","einschul","3","2","2020-05"
"107","alkis berlin","3","1","2020-05"
"108","planunterlag zehlendorf","3","1","2020-05"
"109","bodenrichtwert","4","2","2020-05"
"110","list der haufig vornam","3","1","2020-05"
"111","geschicht","3","1","2020-05"
"112","berlin stadtplan","4","2","2020-05"
"113","kindergart","3","1","2020-05"
"114","flugverkehrsanlag","3","1","2020-05"
"115","altersstruktur","3","2","2020-05"
"116","grunddat der schul","3","1","2020-05"
"117","locker","3","1","2020-05"
"118","auto","3","1","2020-05"
"119","apps","2","2","2020-05"
"120","friedrichshain kreuzberg einwohn","2","2","2020-05"
"121","test","2","2","2020-05"
"122","in den ortsteil","2","2","2020-05"
"123","wohnlag","2","2","2020-05"
"124","sozial einricht","2","1","2020-05"
"125","unternehm","2","1","2020-05"
"126","tourismus","2","2","2020-05"
"127","kompensationsmassnahm","2","1","2020-05"
"128","sterbefall","2","1","2020-05"
"129","grunanlagenbestand","2","2","2020-05"
"130","histor stadtplan kreuzberg berlin kreuzberg histor","2","1","2020-05"
"131","covid","4","4","2020-05"
"132","liegenschaftskatast","2","1","2020-05"
"133","vertrag wall","2","1","2020-05"
"134","s 3106","4","2","2020-05"
"135","lor planungsraum am 31 12 2006","2","1","2020-05"
"136","arzt","2","1","2020-05"
"137","einwohnerinn und einwohn mit migrationshintergrund in berlin in lor planungsraum nach herkunftsgebiet am","2","1","2020-05"
"138","springbrunn","2","1","2020-05"
"139","wass","2","2","2020-05"
"140","einwohnerzahl 2019","2","1","2020-05"
"141","leistungsmess","4","2","2020-05"
"142","kart berlin","2","1","2020-05"
"143","einwohn in den ortsteil","2","1","2020-05"
"144","hydrologi","2","1","2020-05"
"145","list verbot buch 1938","2","1","2020-05"
"146","luft","2","2","2020-05"
"147","berlinonlin","2","1","2020-05"
"148","flachennutz","3","2","2020-05"
"149","histor stadtplan kreuzberg","2","1","2020-05"
"150","orthophoto","2","1","2020-05"
"151","berlinonlin","2","1","2020-05"
"152","satellit","3","2","2020-05"
"153","strass","6","4","2020-05"
"154","wilmersdorf","3","2","2020-05"
"155","gesund in berlin","2","1","2020-05"
"156","alt","4","4","2020-05"
"157","bicycl","2","2","2020-05"
"158","neugebor","2","1","2020-05"
"159","breitbandversorg","3","2","2020-05"
"160","berlin 1940","2","1","2020-05"
"161","wahlbezirk","2","1","2020-05"
"162","bildung","3","2","2020-05"
"163","atkis","3","2","2020-05"
"164","mietspiegel","2","1","2020-05"
"165","newtonstrass berlin","2","1","2020-05"
"166","berlin wilmersdorf glascontain","2","1","2020-05"
"167","road","3","3","2020-05"
"168","glascontain in wilmersdorf 10709","2","1","2020-05"
"169","wanderungssaldo","3","2","2020-05"
"170","biciclos","2","1","2020-05"
"171","arbeitslosenquot","3","2","2020-05"
"172","konrad zus strass","2","1","2020-05"
"173","einwohnerdicht","2","1","2020-05"
"174","biomass","2","1","2020-05"
"175","einwohnerinn und einwohn nach wohnlag in den lor planungsraum","2","1","2020-05"
"176","sgb ii","2","1","2020-05"
"177","glascontain in wilmersdorf","2","1","2020-05"
"178","wohngeld","2","1","2020-05"
"179","zentral ort","2","2","2020-05"
"180","personal","2","1","2020-05"
"181","infektion ampel","2","1","2020-05"
"182","dxf","2","1","2020-05"
"183","trinkbrunn","3","3","2020-05"
"184","miet","4","4","2020-05"
"185","radweg","3","3","2020-05"
"186","gebiet erhaltungssatz","2","1","2020-05"
"187","job","2","1","2020-05"
"188","lebenshalt","2","1","2020-05"
"189","parkplatz","3","3","2020-05"
"190","pendl","2","2","2020-05"
"191","steuererklar 2019 formular","2","1","2020-05"
"192","1998","2","1","2020-05"
"193","fis brok","2","1","2020-05"
"194","kitas","2","1","2020-05"
"195","schillerpromenad","2","2","2020-05"
"196","hauskoordinat","2","1","2020-05"
"197","sportanlag","2","1","2020-05"
"198","wann offn bar","2","1","2020-05"
"199","alkis download","2","1","2020-05"
"200","profiskal","2","1","2020-05"
"201","prami","3","2","2020-05"
"202","hohenmodell","2","1","2020-05"
"203","armut","2","1","2020-05"
"204","dorothe","2","1","2020-05"
"205","rad","3","3","2020-05"
"206","einwohnerinn und einwohn in berlin 2000","2","2","2020-05"
"207","einzelhandel","2","2","2020-05"
"208","mobilitat","2","1","2020-05"
"209","carsharing","4","3","2020-05"
"210","schankvorgart","2","1","2020-05"
"211","einwohnerzahl bezirk","2","1","2020-05"
"212","loschwass auskunft","3","2","2020-05"
"213","wms dtk","2","1","2020-05"
"214","sprengelkiez","2","1","2020-05"
"215","neubau","2","2","2020-05"
"216","senatsbeschluss","4","4","2020-05"
"217","engagement","2","1","2020-05"
"218","baujahr immobili","2","1","2020-05"
"219","einkomm","3","2","2020-05"
"220","s3106","2","1","2020-05"
"221","toilett","3","3","2020-05"
"222","trinkwasserbrunn","2","1","2020-05"
"223","verwaltungsgrenz","2","1","2020-05"
"224","haufig vornam","4","2","2020-05"
"225","einwohnerzahl 2018","2","1","2020-05"
"226","einwohnerinn und einwohn nach wohnlag in den lor planungsraum","2","1","2020-05"
"227","studium","2","1","2020-05"
"228","sportplatz","3","3","2020-05"
"229","elektroladesaul","2","1","2020-05"
"230","flur","2","1","2020-05"
"231","postleitzahl","5","5","2020-05"
"232","industri","2","1","2020-05"
"233","wohnungsbaugesellschaft","2","1","2020-05"
"234","social media","2","1","2020-05"
"235","numi","2","1","2020-05"
"236","ehrengrab","2","1","2020-05"
"237","landesentwicklungsplan berlin brandenburg 2019","2","1","2020-05"
"238","stellenmarkt","2","1","2020-05"
"239","em 2024","2","1","2020-05"
"240","kriminalitat","3","3","2020-05"
"241","sozial netzwerk","2","1","2020-05"
"242","zehlendorf","2","1","2020-05"
"243","einwohn reinickendorf","2","1","2020-05"
"244","coronakita","2","1","2020-05"
"245","breitbandverfugbar gewerb berlin lor kiez 2018","2","1","2020-05"
"246","instagram","2","1","2020-05"
"247","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2007","2","1","2020-05"
"248","breitbandverfugbar gewerb berlin lor","2","1","2020-05"
"249","student","2","2","2020-05"
"250","grunflachenanlagenbestand","2","1","2020-05"
"251","landesmittel soforthilf ii","2","1","2020-05"
"252","gebaud","2","1","2020-05"
"253","gemark tegel","2","1","2020-05"
"254","sozialstrukturatlas","2","1","2020-05"
"255","elektro ladesaul standort","2","1","2020-05"
"256","ausland student","2","1","2020-05"
"257","ehrenamt","2","1","2020-05"
"258","land cov","2","1","2020-05"
"259","euro 2024","2","1","2020-05"
"260","waidmannlust waidmannslust or damm","2","1","2020-05"
"261","hund","3","2","2020-05"
"262","index","2","1","2020-05"
"263","sozialstrukturatlas","2","1","2020-05"
"264","json","2","1","2020-05"
"265","bip","2","1","2020-05"
"266","monnheim","1","1","2020-05"
"267","digital farbig orthophotos 2019","1","1","2020-05"
"268","hornstrass","1","1","2020-05"
"269","3d","1","1","2020-05"
"270","adress","2","2","2020-05"
"271","drax","1","1","2020-05"
"272","einschulbereich","1","1","2020-05"
"273","ledig","1","1","2020-05"
"274","waidmannlust waidmannslust or damm waidmannslust or damm","1","1","2020-05"
"275","banking","1","1","2020-05"
"276","kfz dicht","1","1","2020-05"
"277","tagestourist","1","1","2020-05"
"278","petrikirch","1","1","2020-05"
"279","gstu","1","1","2020-05"
"280","senatsbeschluss 23 07 2019","1","1","2020-05"
"281","nachnam","1","1","2020-05"
"282","ettal strass","1","1","2020-05"
"283","management freiwill","1","1","2020-05"
"284","gis","2","2","2020-05"
"285","beruf","1","1","2020-05"
"286","ladenoffn","1","1","2020-05"
"287","verordn zur ander der verordn zur durchfuhr des gesetz uber die entschad der mitglied der bezirksverordnet","1","1","2020-05"
"288","wetterextrem","1","1","2020-05"
"289","schienennetz","1","1","2020-05"
"290","senatsverwalt fur gesund pfleg und gleichstell","1","1","2020-05"
"291","pep","1","1","2020-05"
"292","luftbild 1989","1","1","2020-05"
"293","birth","1","1","2020-05"
"294","geoid","1","1","2020-05"
"295","club","1","1","2020-05"
"296","museum","1","1","2020-05"
"297","strass mit m","1","1","2020-05"
"298","bibliothek","1","1","2020-05"
"299","tui ag","1","1","2020-05"
"300","radverkehr","2","2","2020-05"
"301","bauleitplan berlin wfs","1","1","2020-05"
"302","geschaftsreis","1","1","2020-05"
"303","tiny hous","1","1","2020-05"
"304","donauschwab","1","1","2020-05"
"305","schwengelpump standort schwengelpump","1","1","2020-05"
"306","chemistry","1","1","2020-05"
"307","drog","1","1","2020-05"
"308","netztopologi","1","1","2020-05"
"309","dat","1","1","2020-05"
"310","klimawandel","1","1","2020-05"
"311","lkw","1","1","2020-05"
"312","coding da vinci","1","1","2020-05"
"313","distanz","1","1","2020-05"
"314","bund","1","1","2020-05"
"315","statist landesamt berli","1","1","2020-05"
"316","teilung ost und west","1","1","2020-05"
"317","wasserweg","1","1","2020-05"
"318","projektvermarkt","1","1","2020-05"
"319","lichtenrad","1","1","2020-05"
"320","wett","1","1","2020-05"
"321","strom liefer","1","1","2020-05"
"322","haufig madchennam 2019","1","1","2020-05"
"323","maur","1","1","2020-05"
"324","2020","1","1","2020-05"
"325","bohrung 423d 894","1","1","2020-05"
"326","postleitzahl kurfurstendamm","1","1","2020-05"
"327","einpersonenhaushalt","1","1","2020-05"
"328","feri","1","1","2020-05"
"329","gebor","1","1","2020-05"
"330","leitbild","1","1","2020-05"
"331","land use","1","1","2020-05"
"332","elektroladesaul","1","1","2020-05"
"333","eigentum","2","2","2020-05"
"334","radfahr","1","1","2020-05"
"335","larm kart wfs","1","1","2020-05"
"336","shoe","1","1","2020-05"
"337","geobasisdat","1","1","2020-05"
"338","corona foo bar","1","1","2020-05"
"339","fur ein gut geburtshilf","1","1","2020-05"
"340","sozialindex","2","2","2020-05"
"341","lor planungsraum am 31 12 2010","1","1","2020-05"
"342","bodenprovil grundwass","1","1","2020-05"
"343","hundezon","1","1","2020-05"
"344","lizenz","1","1","2020-05"
"345","landslid","1","1","2020-05"
"346","pkw","2","2","2020-05"
"347","glas","2","2","2020-05"
"348","adlershof","1","1","2020-05"
"349","beliebt nam 2019","1","1","2020-05"
"350","trock","1","1","2020-05"
"351","sozialstrukturatlas","1","1","2020-05"
"352","tagesmutt","1","1","2020-05"
"353","rigaerstrass","1","1","2020-05"
"354","laserscan","1","1","2020-05"
"355","industriegebiet","1","1","2020-05"
"356","famili","1","1","2020-05"
"357","schul berlin mitt","1","1","2020-05"
"358","tag mit warmebelast","1","1","2020-05"
"359","personenstand","1","1","2020-05"
"360","gruenflaech","1","1","2020-05"
"361","stromnetz","1","1","2020-05"
"362","warmebelast","1","1","2020-05"
"363","bici","1","1","2020-05"
"364","grundbuchamt konradshoh","1","1","2020-05"
"365","haufih vornam in berlin","1","1","2020-05"
"366","baujahr","1","1","2020-05"
"367","frauenforder","1","1","2020-05"
"368","babynam","1","1","2020-05"
"369","hundflasch","1","1","2020-05"
"370","covid 19 in berlin","1","1","2020-05"
"371","ambulant pfleg","1","1","2020-05"
"372","zusatzzahl fur offent dien","1","1","2020-05"
"373","erdrutschkart","1","1","2020-05"
"374","umweltatlas wfs grun","1","1","2020-05"
"375","notbrunn berlin pankow","1","1","2020-05"
"376","geograf bezeichn","1","1","2020-05"
"377","senatsverwalt fur gesund pfleg und gleichstell","1","1","2020-05"
"378","stellplatz","1","1","2020-05"
"379","pkw in berlin","1","1","2020-05"
"380","gt","1","1","2020-05"
"381","tod","1","1","2020-05"
"382","liegenschaft","2","2","2020-05"
