"Unnamed: 0","term_stem","impressions","visits","month"
"743","preussenstrass berlin","1","1","2019-04"
"1","vornam","93","69","2019-05"
"2","adress inspir","28","2","2019-05"
"3","einwohn","37","13","2019-05"
"4","lor","30","11","2019-05"
"5","shp","15","4","2019-05"
"6","wass","14","5","2019-05"
"7","nam","16","11","2019-05"
"8","strass","28","13","2019-05"
"9","atkis","11","2","2019-05"
"10","gtfs","20","19","2019-05"
"11","planungsraum lor","10","1","2019-05"
"12","liegenschaftskatast","11","4","2019-05"
"13","senior","10","1","2019-05"
"14","luftbild","20","6","2019-05"
"15","flurkart","22","12","2019-05"
"16","dgm","18","7","2019-05"
"17","fahrrad","13","8","2019-05"
"18","europawahl","14","13","2019-05"
"19","einkomm","10","6","2019-05"
"20","alkis","9","6","2019-05"
"21","bezirk","12","7","2019-05"
"22","rbs","15","8","2019-05"
"23","pump","11","9","2019-05"
"24","seniorensport","7","7","2019-05"
"25","flurstuck","14","8","2019-05"
"26","verkehr","7","5","2019-05"
"27","strassenverzeichnis","10","4","2019-05"
"28","wahllokal","9","4","2019-05"
"29","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2017","6","1","2019-05"
"30","einwohnerinn und einwohn","6","2","2019-05"
"31","adress","11","6","2019-05"
"32","strassenbefahr","8","3","2019-05"
"33","shapefil","7","6","2019-05"
"34","wahlbezirk","8","6","2019-05"
"35","2018","1","1","2019-05"
"36","vbb","6","4","2019-05"
"37","postleitzahl","8","5","2019-05"
"38","parking","5","3","2019-05"
"39","bevolker","9","7","2019-05"
"40","marathon","5","1","2019-05"
"41","sgb ii","5","1","2019-05"
"42","geologi","6","2","2019-05"
"43","schul","7","4","2019-05"
"44","csv","5","1","2019-05"
"45","solar","5","1","2019-05"
"46","radrout","6","5","2019-05"
"47","wahl","5","4","2019-05"
"48","bod","4","1","2019-05"
"49","mietspiegel","6","5","2019-05"
"50","fluchtling","7","3","2019-05"
"51","fairtrad","4","1","2019-05"
"52","modular unterkunft fur fluchtling","4","2","2019-05"
"53","ortsteil","7","3","2019-05"
"54","beliebt vornam","4","1","2019-05"
"55","larmkart","5","2","2019-05"
"56","lebenswelt orientiert raum lor in berlin","4","2","2019-05"
"57","haushalt","9","6","2019-05"
"58","geojson","4","3","2019-05"
"59","modular unterkunft","4","1","2019-05"
"60","lod2","6","4","2019-05"
"61","baufertigstell","5","2","2019-05"
"62","hochschulpakt","4","1","2019-05"
"63","verbot buch","4","4","2019-05"
"64","planz","3","3","2019-05"
"65","pflegedien","4","3","2019-05"
"66","unfall","5","4","2019-05"
"67","pfleg","3","1","2019-05"
"68","reinickendorf","3","2","2019-05"
"69","s 1104","4","3","2019-05"
"70","orthophoto","3","1","2019-05"
"71","baum","6","5","2019-05"
"72","radverkehr","3","3","2019-05"
"73","wcs","3","1","2019-05"
"74","polizei","3","3","2019-05"
"75","berlin lichtenberg","3","1","2019-05"
"76","europawahl 2019","6","5","2019-05"
"77","europawahl12019","3","1","2019-05"
"78","pdf","3","1","2019-05"
"79","erstnam","5","5","2019-05"
"80","sozialstruktur","3","2","2019-05"
"81","5000","3","2","2019-05"
"82","gewass","3","2","2019-05"
"83","kleingartenanlag","3","1","2019-05"
"84","list beliebt vornam jung","3","1","2019-05"
"85","standort","3","2","2019-05"
"86","31 12 2018","3","1","2019-05"
"87","kart 5000","3","2","2019-05"
"88","eingliederungshilf","3","1","2019-05"
"89","wahlbezirk europawahl","3","2","2019-05"
"90","gebaudeumriss","3","1","2019-05"
"91","bodenrichtwertatlas","3","1","2019-05"
"92","migrationshintergrund","3","1","2019-05"
"93","dop","3","2","2019-05"
"94","bik","5","4","2019-05"
"95","kriminalitat","3","2","2019-05"
"96","wett","3","2","2019-05"
"97","20 1 2009","3","1","2019-05"
"98","strom","3","1","2019-05"
"99","pflegeeinricht","3","1","2019-05"
"100","kleidercontain","3","1","2019-05"
"101","altersarmut","3","1","2019-05"
"102","wahlbezirk 518","3","1","2019-05"
"103","flurstuckubersicht karlshorst","3","1","2019-05"
"104","wahllokal 2019","3","1","2019-05"
"105","asyl","3","1","2019-05"
"106","vornam","3","1","2019-05"
"107","gebaudenutz","3","1","2019-05"
"108","wahl 2019","4","3","2019-05"
"109","auflist der glaubig","2","2","2019-05"
"110","mitt","2","2","2019-05"
"111","rbs block","3","3","2019-05"
"112","ubersichtskart","2","1","2019-05"
"113","grundwass","2","2","2019-05"
"114","kopftuch","2","1","2019-05"
"115","numb of pub","2","1","2019-05"
"116","landesgrenz","2","1","2019-05"
"117","alt","3","3","2019-05"
"118","kita","3","3","2019-05"
"119","geburt","2","2","2019-05"
"120","liegenschaftskart mit luftbild","2","1","2019-05"
"121","nachnam","2","2","2019-05"
"122","lehr beamt","2","1","2019-05"
"123","gegenuberstell der gebaudenutz","2","1","2019-05"
"124","2012 and and 2017","2","1","2019-05"
"125","schwangerschaftsabbruch","2","1","2019-05"
"126","luftqualitat","3","2","2019-05"
"127","park","3","3","2019-05"
"128","sozialstrukturatlas","2","2","2019-05"
"129","nox","2","1","2019-05"
"130","vornam 2018","5","3","2019-05"
"131","ostberlin","2","1","2019-05"
"132","einkomm spandau","2","1","2019-05"
"133","haltestellenzugang","2","1","2019-05"
"134","unternehmensinsolvenz","2","1","2019-05"
"135","energieverbrauchsubersicht","2","2","2019-05"
"136","gebaud","4","4","2019-05"
"137","europawahl12019 berlin spandau wahllokal 312","2","1","2019-05"
"138","mannlich vornam ranking","2","1","2019-05"
"139","tegel","2","1","2019-05"
"140","txl","2","1","2019-05"
"141","beschluss wiss","2","1","2019-05"
"142","gelandemodell","3","3","2019-05"
"143","tourismus","3","2","2019-05"
"144","haltestell","2","2","2019-05"
"145","radweg","4","4","2019-05"
"146","grunanlag","3","3","2019-05"
"147","strassenverzeichnis neukolln","2","1","2019-05"
"148","kopenick","2","1","2019-05"
"149","veranstalt","3","3","2019-05"
"150","rad","2","2","2019-05"
"151","religion","2","1","2019-05"
"152","radfahr","3","3","2019-05"
"153","treptow kopenick","4","2","2019-05"
"154","organisation des trag der eingliederungshilf","2","1","2019-05"
"155","senatsbeschluss 28 03 2019","2","1","2019-05"
"156","weg","2","1","2019-05"
"157","termin wichtig sozial ereignis","2","1","2019-05"
"158","brunn","2","2","2019-05"
"159","10115","2","1","2019-05"
"160","einwohnerzahl berlin","2","1","2019-05"
"161","kopftuchfrei zon","2","1","2019-05"
"162","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2017","2","2","2019-05"
"163","migration","2","2","2019-05"
"164","wahlbezirk 505","2","1","2019-05"
"165","zweckentfremd","3","3","2019-05"
"166","adress gml","2","1","2019-05"
"167","senfin lho","2","1","2019-05"
"168","verwaltungssteuer","2","1","2019-05"
"169","bicycl","2","1","2019-05"
"170","pflzvv","2","1","2019-05"
"171","charlottenburg","2","2","2019-05"
"172","plz","3","3","2019-05"
"173","lageplan","2","2","2019-05"
"174","kfz kennzeich beantrag","2","1","2019-05"
"175","strassenverzeichnis berlin","2","1","2019-05"
"176","k5","3","3","2019-05"
"177","wasserportal","2","2","2019-05"
"178","schwimmbad","2","1","2019-05"
"179","kart","3","2","2019-05"
"180","grundwasserstand","2","1","2019-05"
"181","uoc","2","1","2019-05"
"182","gemark","2","2","2019-05"
"183","lod1","3","3","2019-05"
"184","wahllokal mitt","2","1","2019-05"
"185","102 europawahl","2","1","2019-05"
"186","bezirksgrenz","2","1","2019-05"
"187","bar","2","1","2019-05"
"188","bevolkerungsdicht","2","2","2019-05"
"189","eckpunkt organisation des trag der eingliederungshilf","2","1","2019-05"
"190","flurstuckubersicht","2","1","2019-05"
"191","senatsbeschluss nr","2","1","2019-05"
"192","2016","2","2","2019-05"
"193","armutsquot berlin hohenschonhaus","2","1","2019-05"
"194","demographi","3","2","2019-05"
"195","bebauungsplan","4","2","2019-05"
"196","unterkunft","3","2","2019-05"
"197","stadtumbau","2","2","2019-05"
"198","einwohnerzahl","3","2","2019-05"
"199","einwohn 2017","3","2","2019-05"
"200","geburt nam","2","2","2019-05"
"201","muse","4","3","2019-05"
"202","stadtteil","4","4","2019-05"
"203","kfz zulass","2","1","2019-05"
"204","rettung","2","1","2019-05"
"205","auto","2","1","2019-05"
"206","altersstruktur","2","2","2019-05"
"207","traffic","2","2","2019-05"
"208","charité","2","1","2019-05"
"209","schwangerschaft","3","2","2019-05"
"210","verdienststruktur","2","1","2019-05"
"211","vivant","2","1","2019-05"
"212","pressburg","2","1","2019-05"
"213","lebensmittel","2","1","2019-05"
"214","verwaltungsregion","2","1","2019-05"
"215","rbs adress","3","3","2019-05"
"216","bau or fertigstell","2","1","2019-05"
"217","anderungsbeschluss zweckentfremdungssatz","2","1","2019-05"
"218","runderlass senatsverwalt","2","1","2019-05"
"219","erwerbstat","2","1","2019-05"
"220","wahlschein","2","2","2019-05"
"221","gemeinschaftsinitiativ","2","2","2019-05"
"222","klimamodell berlin","2","1","2019-05"
"223","strassenverzeichnis charlottenburg","2","1","2019-05"
"224","lebensmittelhandel","2","1","2019-05"
"225","gutacht social media","2","1","2019-05"
"226","list der haufig vornam","2","1","2019-05"
"227","bezirk shp","2","1","2019-05"
"228","tvz","2","1","2019-05"
"229","sportangebot","3","3","2019-05"
"230","rtw","2","1","2019-05"
"231","strassenverzeichnis download","2","1","2019-05"
"232","schwengelpump","2","1","2019-05"
"233","burgeramt","3","2","2019-05"
"234","bln pflzvv","2","1","2019-05"
"235","altglas","2","1","2019-05"
"236","anderungsbeschluss zweckentfremdungssatz","2","1","2019-05"
"237","wahllokal find","2","1","2019-05"
"238","wahllokal 2019","2","1","2019-05"
"239","lindau alle","2","1","2019-05"
"240","wahllokal find","2","1","2019-05"
"241","wahllokal 2019","2","1","2019-05"
"242","masterlayout","2","1","2019-05"
"243","kanalisation","2","1","2019-05"
"244","strassennam","2","1","2019-05"
"245","neff","2","1","2019-05"
"246","demographi alt","2","1","2019-05"
"247","altglascontain","2","1","2019-05"
"248","statdkart","1","1","2019-05"
"249","petersburg str","1","1","2019-05"
"250","hafig vornam bei babys","1","1","2019-05"
"251","kotti","1","1","2019-05"
"252","marzhan","1","1","2019-05"
"253","charlottenburg europawahl","1","1","2019-05"
"254","12439","1","1","2019-05"
"255","airbnb","1","1","2019-05"
"256","larmkart 2012","1","1","2019-05"
"257","inkognito","1","1","2019-05"
"258","hauspreis","1","1","2019-05"
"259","kind 2018","1","1","2019-05"
"260","materiell hilf nach sgb xii landespflegegeldgesetz und asylbewerberleistungsgesetz","1","1","2019-05"
"261","bayreuth pegnitz","1","1","2019-05"
"262","vorang","1","1","2019-05"
"263","fahrzeug","1","1","2019-05"
"264","baukost","1","1","2019-05"
"265","wahlbezirk eu","1","1","2019-05"
"266","kreuzberg","1","1","2019-05"
"267","sportplatz","1","1","2019-05"
"268","gimola","1","1","2019-05"
"269","wilhelmsruh wilhelmsruh","1","1","2019-05"
"270","regattastrass","1","1","2019-05"
"271","iii b s 2196 kaufpreis","1","1","2019-05"
"272","ewr ortsteil berlin","1","1","2019-05"
"273","konstanz","1","1","2019-05"
"274","moabit","1","1","2019-05"
"275","senatsbeschluss vom 21 oktob 2014","1","1","2019-05"
"276","anwend","1","1","2019-05"
"277","bodenrichtwert","1","1","2019-05"
"278","bill of lading","1","1","2019-05"
"279","altersstruktur","1","1","2019-05"
"280","grenz von berlin","1","1","2019-05"
"281","wissensoffensiv","1","1","2019-05"
"282","demographiebericht marzahn hellersdorf","1","1","2019-05"
"283","preissteuer","1","1","2019-05"
"284","asphalt","1","1","2019-05"
"285","s bahn","2","2","2019-05"
"286","larmkart rast","1","1","2019-05"
"287","bohmermann","1","1","2019-05"
"288","zuhlsdorf","1","1","2019-05"
"289","list der haufig vornam","1","1","2019-05"
"290","alt lor","1","1","2019-05"
"291","herzzentrum","1","1","2019-05"
"292","haushalt berlin","1","1","2019-05"
"293","ergebnis europawahl 2019","1","1","2019-05"
"294","jeding","1","1","2019-05"
"295","bodendicht","1","1","2019-05"
"296","045","1","1","2019-05"
"297","nettoeinkomm 2014","1","1","2019-05"
"298","offnungszeit wahllokal","1","1","2019-05"
"299","tempelhof","2","2","2019-05"
"300","wohnraum","1","1","2019-05"
"301","muhammad","1","1","2019-05"
"302","feinstaub","1","1","2019-05"
"303","luftbildplan","1","1","2019-05"
"304","bevolker 2018","1","1","2019-05"
"305","muggelberg","1","1","2019-05"
"306","s bahn bedarfsplan","1","1","2019-05"
"307","fanpag","1","1","2019-05"
"308","tempelhof wahllokal","2","2","2019-05"
"309","vegan","1","1","2019-05"
"310","kundenzentrum","1","1","2019-05"
"311","auslanderfeind","1","1","2019-05"
"312","weimar republ","1","1","2019-05"
"313","wahlkreis 208","1","1","2019-05"
"314","haus","1","1","2019-05"
"315","berlin open data initiativ","1","1","2019-05"
"316","einwohnerzahl","1","1","2019-05"
"317","ess","1","1","2019-05"
"318","tourism in national park and protected areas","1","1","2019-05"
"319","kurierdienstleist","1","1","2019-05"
"320","berlin bezirk","1","1","2019-05"
"321","europawahl 2019 ergebnis","1","1","2019-05"
"322","rufnam","1","1","2019-05"
"323","festpunkt","1","1","2019-05"
"324","mss","1","1","2019-05"
"325","radwegenetz","1","1","2019-05"
"326","plr","1","1","2019-05"
"327","wahlergebnis","1","1","2019-05"
"328","wissenstransf","1","1","2019-05"
"329","kottbuss tor","1","1","2019-05"
"330","mietpreis","2","2","2019-05"
"331","bundestagswahl berlin 2017","1","1","2019-05"
"332","zuzug","1","1","2019-05"
"333","dem dgm","1","1","2019-05"
"334","dach","1","1","2019-05"
"335","haushaltsgross","1","1","2019-05"
"336","back","1","1","2019-05"
"337","wahlergebnis 2019","1","1","2019-05"
"338","berlin bevolker","1","1","2019-05"
"339","lichtenberg","1","1","2019-05"
"340","haushaltsplan","1","1","2019-05"
"341","vi 34","1","1","2019-05"
"342","landesgrundbesitz","1","1","2019-05"
"343","senatsvorlag 1512","1","1","2019-05"
"344","ckanapi","1","1","2019-05"
"345","strassenverzeichnis","1","1","2019-05"
"346","theodor brun","1","1","2019-05"
"347","oberschoneweid","1","1","2019-05"
"348","hrb 23047","1","1","2019-05"
"349","offent or verwaltun or persona","1","1","2019-05"
"350","transport","1","1","2019-05"
"351","kadast plan","1","1","2019-05"
"352","fahrradstation","1","1","2019-05"
"353","atom feed generator","1","1","2019-05"
"354","verbesser der gesamtstadt verwaltungssteuer","1","1","2019-05"
"355","stadtbezirk","1","1","2019-05"
"356","wahllokal tempelhof","2","2","2019-05"
"357","platz","1","1","2019-05"
"358","bidlung","1","1","2019-05"
"359","arbeitslos nach bezirk","1","1","2019-05"
"360","senatsbeschluss","1","1","2019-05"
"361","lod","1","1","2019-05"
"362","forst","1","1","2019-05"
"363","einfuhr tourismus","1","1","2019-05"
"364","strassennam","1","1","2019-05"
"365","krankenhaus moabit krankenhaus or moabit","1","1","2019-05"
"366","wald","1","1","2019-05"
"367","budget","1","1","2019-05"
"368","wissensmanagement","1","1","2019-05"
"369","krankenhausplan 1999","1","1","2019-05"
"370","ewr ortsteil","1","1","2019-05"
"371","wahllokal tempelhof","1","1","2019-05"
"372","benn","1","1","2019-05"
"373","kart pdf","2","2","2019-05"
"374","sozial ungleich in berlin","1","1","2019-05"
"375","14 08 2018","1","1","2019-05"
"376","schoneberg","1","1","2019-05"
"377","strassennam","2","2","2019-05"
"378","bevolkerungsanzahl","1","1","2019-05"
"379","s 1886","2","2","2019-05"
"380","gfz","1","1","2019-05"
"381","luft","2","2","2019-05"
"382","asog","1","1","2019-05"
"383","steglitz","1","1","2019-05"
"384","eigentum","1","1","2019-05"
"385","zahlstell radfahr","1","1","2019-05"
"386","britz","1","1","2019-05"
"387","list vornam 2018","1","1","2019-05"
"388","kollnisch vorstadt spindlersfeld","2","2","2019-05"
"389","berlin spandau wahllokal 312","1","1","2019-05"
"390","msa","1","1","2019-05"
"391","ausland","1","1","2019-05"
"392","wahlkreis","1","1","2019-05"
"393","basis kart","1","1","2019-05"
"394","gescheh","1","1","2019-05"
"395","fahrradfahr in berlin","1","1","2019-05"
"396","schliessung krankenhaus moabit schliessung or krankenhaus or moabit","1","1","2019-05"
"397","gedenktafeln","1","1","2019-05"
"398","regierunsausgab","1","1","2019-05"
"399","2019","1","1","2019-05"
"400","unfall im strassenverkehr","1","1","2019-05"
"401","schliessung or krankenhaus or moabit","1","1","2019-05"
"402","tagungsraum","1","1","2019-05"
"403","sozialraumdat","1","1","2019-05"
"404","museum","1","1","2019-05"
"405","administrativ","1","1","2019-05"
"406","wahllokal in tempelhof schoneberg","1","1","2019-05"
"407","larmkart 2012 rast","1","1","2019-05"
"408","sozialversicher","1","1","2019-05"
"409","social event","1","1","2019-05"
"410","ubahn","1","1","2019-05"
"411","googl erarth","1","1","2019-05"
"412","verkehrsunfall","1","1","2019-05"
"413","parkplatz","3","3","2019-05"
"414","einwohn migration","1","1","2019-05"
"415","topographi","1","1","2019-05"
"416","marin","1","1","2019-05"
"417","tran","1","1","2019-05"
"418","einkomm stadtteil","1","1","2019-05"
"419","museum","1","1","2019-05"
"420","fremdenhass","1","1","2019-05"
"421","b2","1","1","2019-05"
"422","europawahl ergebnis","2","2","2019-05"
"423","hartriegelstrass","1","1","2019-05"
"424","atom","1","1","2019-05"
"425","kart mietspiegel","1","1","2019-05"
"426","flugverkehr","1","1","2019-05"
"427","senatsvorlag 14 08 2019","1","1","2019-05"
"428","nettoeinkomm","1","1","2019-05"
"429","bvg","2","2","2019-05"
"430","klimaanalysekart","1","1","2019-05"
"431","hauskoordinat","2","2","2019-05"
"432","kh moabit krankenhaus or moabit","1","1","2019-05"
"433","senfin zeitstatist","1","1","2019-05"
"434","gorlitz ufer","1","1","2019-05"
"435","fest","1","1","2019-05"
"436","beruf","1","1","2019-05"
"437","katast","1","1","2019-05"
"438","amnend","1","1","2019-05"
"439","paul schwarz promenad","1","1","2019-05"
"440","miet","2","2","2019-05"
"441","wilhelmsruh","1","1","2019-05"
"442","bebau","2","2","2019-05"
"443","emission","1","1","2019-05"
"444","flurstuck in lichtenberg","1","1","2019-05"
"445","standesamt","1","1","2019-05"
"446","alexanderplatz","2","2","2019-05"
"447","gas station","1","1","2019-05"
"448","sozialvertrau","1","1","2019-05"
"449","geschicht","1","1","2019-05"
"450","wahlbez numm","1","1","2019-05"
"451","2012 2016","1","1","2019-05"
"452","gesundheitsberichterstatt berlin","1","1","2019-05"
"453","regional boundary","1","1","2019-05"
"454","wahlergniss hohenschonhaus","1","1","2019-05"
"455","stadtbaum","1","1","2019-05"
"456","log","1","1","2019-05"
"457","kh moabit","1","1","2019-05"
"458","wms","1","1","2019-05"
"459","luftbild 1953","1","1","2019-05"
"460","polygon koordinat","1","1","2019-05"
"461","strass sachdat","1","1","2019-05"
"462","iii b s 2196","1","1","2019-05"
"463","gps","1","1","2019-05"
"464","maschineri","1","1","2019-05"
"465","2014","1","1","2019-05"
"466","zentr","1","1","2019-05"
"467","grenz","1","1","2019-05"
"468","stromnetz berlin","1","1","2019-05"
"469","wohnlag","1","1","2019-05"
"470","127","1","1","2019-05"
"471","kind","1","1","2019-05"
"472","k 5","1","1","2019-05"
"473","tagungsort","1","1","2019-05"
"474","bovelker","1","1","2019-05"
"475","bauland","1","1","2019-05"
"476","neukolln","2","2","2019-05"
"477","inkognito","1","1","2019-05"
"478","beeskow","1","1","2019-05"
"479","verbrech","1","1","2019-05"
"480","kartengrundlag","1","1","2019-05"
"481","migrationshintergrund lor planungsraum","1","1","2019-05"
"482","popular birth nam","1","1","2019-05"
"483","altersbevolker","1","1","2019-05"
"484","personal","1","1","2019-05"
"485","kopftuchfrei zon kopftuch","1","1","2019-05"
"486","britz neukolln","1","1","2019-05"
"487","mietspiegel wohnlag","1","1","2019-05"
"488","wartezeit","2","2","2019-05"
"489","stadtebauforder","1","1","2019-05"
"490","wfs dien","1","1","2019-05"
"491","krankenhaus","1","1","2019-05"
"492","einwohnerinn 2017 lor","1","1","2019-05"
"493","einwohnerregist","1","1","2019-05"
"494","polit extremismus","1","1","2019-05"
"495","textur","1","1","2019-05"
"496","kund","1","1","2019-05"
"497","berlin stadtrein","1","1","2019-05"
"498","rassist","2","2","2019-05"
"499","schnelllauf","1","1","2019-05"
"500","l","1","1","2019-05"
"501","einschulungsbereich","1","1","2019-05"
"502","einwohnerinn und einwohn mit migrationshintergrund in berlin in lor planungsraum","1","1","2019-05"
"503","transparenz","1","1","2019-05"
"504","muf","1","1","2019-05"
"505","fumiko","1","1","2019-05"
"506","klixstrass","1","1","2019-05"
"507","sozialstrukturatlas berlin","1","1","2019-05"
"508","discov smart city berlin","1","1","2019-05"
"509","beamtenbesold","1","1","2019-05"
"510","wohndau","2","2","2019-05"
"511","larm","1","1","2019-05"
"512","haufig vornam","1","1","2019-05"
"513","auslanderanteil bezirk","1","1","2019-05"
"514","spa","1","1","2019-05"
"515","marathon marathon","1","1","2019-05"
"516","pendl","1","1","2019-05"
"517","koordinat s bahn station","1","1","2019-05"
"518","ostberlin","1","1","2019-05"
"519","einwohn 31 12 2017","1","1","2019-05"
"520","einwohnerzahl","1","1","2019-05"
"521","kinderarmut berlin","1","1","2019-05"
"522","schragluftbild","2","2","2019-05"
"523","verungluckt","1","1","2019-05"
"524","baufertigstell and 2012 or or 2017","1","1","2019-05"
"525","haushalt lichtenberg","1","1","2019-05"
"526","rsb","1","1","2019-05"
"527","digital","2","2","2019-05"
"528","einwohn 31 12 2018","1","1","2019-05"
"529","einwohnerinn und einwohn","1","1","2019-05"
"530","baufertigstell 2012 2017","1","1","2019-05"
"531","63","1","1","2019-05"
"532","gasag 1993","1","1","2019-05"
"533","19 06 2001","1","1","2019-05"
"534","best wohnlag","1","1","2019-05"
"535","baulandentwickl","1","1","2019-05"
"536","wahlbezirk britz neukolln","1","1","2019-05"
"537","see","1","1","2019-05"
"538","statist fahrradfahr","1","1","2019-05"
"539","bad","2","2","2019-05"
"540","bezirkswahlamt","1","1","2019-05"
"541","wohnung","1","1","2019-05"
"542","krankenhaus moabit","1","1","2019-05"
"543","koordinat u bahn station","1","1","2019-05"
"544","ausstell","1","1","2019-05"
"545","atom feed","1","1","2019-05"
"546","adress or verzeichnis","1","1","2019-05"
"547","beschluss bod","1","1","2019-05"
"548","baulandmodell","1","1","2019-05"
"549","fisbrok","1","1","2019-05"
"550","berlinonlin","1","1","2019-05"
"551","wahlergniss hohenschonhaus","1","1","2019-05"
"552","alleinerzieh","1","1","2019-05"
"553","berlin koordinat","1","1","2019-05"
"554","stadtteilentwickl","1","1","2019-05"
"555","offent liegenschaft","1","1","2019-05"
"556","baufertigstell 2012 2017","1","1","2019-05"
"557","tatsach nutzung","1","1","2019-05"
"558","strassenf","1","1","2019-05"
"559","dtk","1","1","2019-05"
"560","2016 datensatz","1","1","2019-05"
"561","kh moabit","1","1","2019-05"
"562","verbraucherschutz","1","1","2019-05"
"563","standort offent schul","1","1","2019-05"
"564","geflucht","1","1","2019-05"
"565","polygon koordinat","1","1","2019-05"
"566","wahllokal 26 05","1","1","2019-05"
"567","kreis","1","1","2019-05"
"568","krankenhausplan 1999","1","1","2019-05"
"569","parkzon","1","1","2019-05"
"570","heilprakt","1","1","2019-05"
"571","alt kaulsdorf","1","1","2019-05"
"572","efh","1","1","2019-05"
"573","umweltzohn","1","1","2019-05"
"574","cppz","1","1","2019-05"
"575","gebaudeumring","1","1","2019-05"
"576","baumkatast","1","1","2019-05"
"577","charlottenburg wahllokal","1","1","2019-05"
"578","recht gewalt","1","1","2019-05"
"579","detailnetz","1","1","2019-05"
"580","statist radfahr","1","1","2019-05"
"581","schwengel","1","1","2019-05"
"582","schulsprengel","1","1","2019-05"
"583","kriminal","1","1","2019-05"
"584","ergebnis europawahl","1","1","2019-05"
"585","lebenslag im alt","1","1","2019-05"
"586","wahlkreis 208","1","1","2019-05"
"587","10115 wahlbezirk","1","1","2019-05"
"588","sozial ereignis","1","1","2019-05"
"589","gesamtindex sozial ungleich","1","1","2019-05"
"590","wohnung","2","2","2019-05"
"591","qualitat","1","1","2019-05"
"592","3d","2","2","2019-05"
"593","adressverzeichnis","1","1","2019-05"
"594","rbs 2016","1","1","2019-05"
"595","lho","1","1","2019-05"
"596","altersgrupp","1","1","2019-05"
"597","gesetz zur ander dienstrecht und haushaltsrecht","1","1","2019-05"
"598","offent and verwaltun and persona","1","1","2019-05"
"599","fnp","1","1","2019-05"
"600","kindergart","1","1","2019-05"
"601","fis","1","1","2019-05"
"602","grundwasserdat messstell 500","1","1","2019-05"
"603","kart von berlin","1","1","2019-05"
"604","rassist or rassist","1","1","2019-05"
"605","baufertigstell and 2012 or or 2017","1","1","2019-05"
"606","moor","1","1","2019-05"
"607","postleitzahl shap","1","1","2019-05"
"608","vornam","1","1","2019-05"
"609","gutachterausschuss","1","1","2019-05"
"610","deutsch digital bibliothek","1","1","2019-05"
"611","esb","1","1","2019-05"
"612","restaurant","1","1","2019-05"
"613","erneuerbar energi","1","1","2019-05"
"614","kml","1","1","2019-05"
"615","gefluchtet","1","1","2019-05"
"616","einwohn 2017 lor","1","1","2019-05"
"617","buro","1","1","2019-05"
"618","senatsvorlag","2","2","2019-05"
"619","behindert","1","1","2019-05"
"620","radweg","1","1","2019-05"
"621","gend","1","1","2019-05"
"622","bien","1","1","2019-05"
"623","bevolkerungsentwickl","1","1","2019-05"
"624","stadtumbau west","1","1","2019-05"
"625","luftmosa","1","1","2019-05"
"626","demographiebericht marzahn hellersdorf","1","1","2019-05"
"627","kompensationsflachenkatast","1","1","2019-05"
"628","haushalt pro bezirk berlin","1","1","2019-05"
"629","strass oberflach","1","1","2019-05"
"630","real tim luftqualitat","2","2","2019-05"
"631","markt","1","1","2019-05"
"632","sozialwohn","1","1","2019-05"
"633","s 18 15","1","1","2019-05"
"634","her","1","1","2019-05"
"635","europawahl 2019 wahlergebnis or stimmbezirk or 5 or wahllokal or 312 npd","1","1","2019-05"
"636","einwohn 2016","1","1","2019-05"
"637","lor planungsraum","1","1","2019-05"
"638","digitalisier","1","1","2019-05"
"639","zugriffsstatist","1","1","2019-05"
"640","social media","1","1","2019-05"
"641","digital gelandemodell","1","1","2019-05"
"642","flohmarkt","1","1","2019-05"
"643","grunanlagenbestand","1","1","2019-05"
"644","feindlich","1","1","2019-05"
"645","stellung im beruf","1","1","2019-05"
"646","auszug liegenschaftskatast","1","1","2019-05"
"647","personal offent verwalt","1","1","2019-05"
"648","gelandemodell berlin","1","1","2019-05"
"649","handel","1","1","2019-05"
"650","radial","1","1","2019-05"
"651","real tim luftqualitat","1","1","2019-05"
"652","bewohn spandau","1","1","2019-05"
"653","veranstaltungskal","1","1","2019-05"
"654","energieverbrauch","1","1","2019-05"
"655","wohnungsmarkt","1","1","2019-05"
"656","bgf","1","1","2019-05"
"657","hotel","1","1","2019-05"
"658","kms","1","1","2019-05"
"659","strassenpark","1","1","2019-05"
"660","rassismus","1","1","2019-05"
"661","berlin pflegezeitvorschussverordn","1","1","2019-05"
"662","verkehrsbetrieb","1","1","2019-05"
"663","schwenk","1","1","2019-05"
"664","wohngebiet","1","1","2019-05"
"665","strassenf","1","1","2019-05"
"666","geo dien","1","1","2019-05"
"667","marzahn hellersdorf","1","1","2019-05"
"668","enteign","1","1","2019-05"
"669","kind gebor","1","1","2019-05"
"670","turkisch arab vornam","1","1","2019-05"
"671","bezirksregionenprofil","1","1","2019-05"
"672","vornam jun","1","1","2019-05"
"673","gelandehoh","1","1","2019-05"
"674","energieverbrauch","1","1","2019-05"
"675","tagung","1","1","2019-05"
"676","nachbar","1","1","2019-05"
"677","neu gebir","1","1","2019-05"
"678","transparenzgesetz","1","1","2019-05"
"679","koordinat s bahn station","1","1","2019-05"
"680","bevolker in berlin","1","1","2019-05"
"681","marzahn","1","1","2019-05"
"682","wohnpreis","1","1","2019-05"
